method,simnum,listnum,hit,miss,fa,cr,cost,startseed
uinvite_flat,4,9,300,93,154,12173,247.0,108
uinvite_flat,5,9,292,101,159,12168,260.0,135
uinvite_flat,6,9,290,103,164,12163,267.0,162
uinvite_flat,7,9,297,96,159,12168,255.0,189
uinvite_flat,8,9,291,102,158,12169,260.0,216
uinvite_flat,9,9,306,87,142,12185,229.0,243
uinvite_hierarchical,0,1,0,393,0,12327,393.0,0
uinvite_hierarchical,0,10,207,186,56,12271,242.0,0
uinvite_hierarchical,0,11,220,173,56,12271,229.0,0
uinvite_hierarchical,0,12,212,181,64,12263,245.0,0
uinvite_hierarchical,0,13,208,185,64,12263,249.0,0
uinvite_hierarchical,0,14,222,171,58,12269,229.0,0
uinvite_hierarchical,0,15,224,169,65,12262,234.0,0
uinvite_hierarchical,0,16,222,171,59,12268,230.0,0
uinvite_hierarchical,0,17,225,168,61,12266,229.0,0
uinvite_hierarchical,0,18,228,165,54,12273,219.0,0
uinvite_hierarchical,0,19,225,168,43,12284,211.0,0
uinvite_hierarchical,0,2,38,355,12,12315,367.0,0
uinvite_hierarchical,0,20,234,159,58,12269,217.0,0
uinvite_hierarchical,0,21,227,166,47,12280,213.0,0
uinvite_hierarchical,0,22,237,156,43,12284,199.0,0
uinvite_hierarchical,0,23,237,156,40,12287,196.0,0
uinvite_hierarchical,0,24,243,150,42,12285,192.0,0
uinvite_hierarchical,0,25,240,153,43,12284,196.0,0
uinvite_hierarchical,0,26,247,146,47,12280,193.0,0
uinvite_hierarchical,0,27,244,149,42,12285,191.0,0
uinvite_hierarchical,0,28,245,148,50,12277,198.0,0
uinvite_hierarchical,0,29,242,151,41,12286,192.0,0
uinvite_hierarchical,0,3,88,305,30,12297,335.0,0
uinvite_hierarchical,0,30,252,141,43,12284,184.0,0
uinvite_hierarchical,0,31,247,146,38,12289,184.0,0
uinvite_hierarchical,0,32,257,136,35,12292,171.0,0
uinvite_hierarchical,0,33,255,138,41,12286,179.0,0
uinvite_hierarchical,0,34,252,141,42,12285,183.0,0
uinvite_hierarchical,0,35,253,140,40,12287,180.0,0
uinvite_hierarchical,0,36,257,136,41,12286,177.0,0
uinvite_hierarchical,0,37,258,135,37,12290,172.0,0
uinvite_hierarchical,0,38,254,139,31,12296,170.0,0
uinvite_hierarchical,0,39,264,129,40,12287,169.0,0
uinvite_hierarchical,0,4,118,275,31,12296,306.0,0
uinvite_hierarchical,0,40,263,130,37,12290,167.0,0
uinvite_hierarchical,0,41,251,142,35,12292,177.0,0
uinvite_hierarchical,0,42,262,131,36,12291,167.0,0
uinvite_hierarchical,0,43,262,131,39,12288,170.0,0
uinvite_hierarchical,0,44,254,139,40,12287,179.0,0
uinvite_hierarchical,0,45,263,130,35,12292,165.0,0
uinvite_hierarchical,0,46,258,135,35,12292,170.0,0
uinvite_hierarchical,0,47,269,124,35,12292,159.0,0
uinvite_hierarchical,0,48,262,131,35,12292,166.0,0
uinvite_hierarchical,0,49,262,131,41,12286,172.0,0
uinvite_hierarchical,0,5,134,259,45,12282,304.0,0
uinvite_hierarchical,0,6,155,238,58,12269,296.0,0
uinvite_hierarchical,0,7,169,224,66,12261,290.0,0
uinvite_hierarchical,0,8,183,210,57,12270,267.0,0
uinvite_hierarchical,0,9,196,197,63,12264,260.0,0
uinvite_hierarchical,1,1,0,393,0,12327,393.0,3
uinvite_hierarchical,1,10,178,215,47,12280,262.0,30
uinvite_hierarchical,1,11,190,203,53,12274,256.0,33
uinvite_hierarchical,1,12,195,198,55,12272,253.0,36
uinvite_hierarchical,1,13,208,185,57,12270,242.0,39
uinvite_hierarchical,1,14,207,186,59,12268,245.0,42
uinvite_hierarchical,1,15,215,178,55,12272,233.0,45
uinvite_hierarchical,1,16,220,173,48,12279,221.0,48
uinvite_hierarchical,1,17,212,181,45,12282,226.0,51
uinvite_hierarchical,1,18,238,155,49,12278,204.0,54
uinvite_hierarchical,1,19,236,157,59,12268,216.0,57
uinvite_hierarchical,1,2,39,354,8,12319,362.0,6
uinvite_hierarchical,1,20,244,149,57,12270,206.0,60
uinvite_hierarchical,1,21,236,157,60,12267,217.0,63
uinvite_hierarchical,1,22,229,164,61,12266,225.0,66
uinvite_hierarchical,1,23,235,158,61,12266,219.0,69
uinvite_hierarchical,1,24,237,156,57,12270,213.0,72
uinvite_hierarchical,1,25,243,150,57,12270,207.0,75
uinvite_hierarchical,1,26,240,153,60,12267,213.0,78
uinvite_hierarchical,1,27,233,160,57,12270,217.0,81
uinvite_hierarchical,1,28,234,159,49,12278,208.0,84
uinvite_hierarchical,1,29,247,146,53,12274,199.0,87
uinvite_hierarchical,1,3,79,314,27,12300,341.0,9
uinvite_hierarchical,1,30,225,168,47,12280,215.0,90
uinvite_hierarchical,1,31,223,170,47,12280,217.0,93
uinvite_hierarchical,1,32,230,163,46,12281,209.0,96
uinvite_hierarchical,1,33,241,152,45,12282,197.0,99
uinvite_hierarchical,1,34,230,163,47,12280,210.0,102
uinvite_hierarchical,1,35,231,162,44,12283,206.0,105
uinvite_hierarchical,1,36,239,154,55,12272,209.0,108
uinvite_hierarchical,1,37,241,152,47,12280,199.0,111
uinvite_hierarchical,1,38,246,147,39,12288,186.0,114
uinvite_hierarchical,1,39,244,149,33,12294,182.0,117
uinvite_hierarchical,1,4,109,284,32,12295,316.0,12
uinvite_hierarchical,1,40,248,145,39,12288,184.0,120
uinvite_hierarchical,1,41,252,141,29,12298,170.0,123
uinvite_hierarchical,1,42,264,129,40,12287,169.0,126
uinvite_hierarchical,1,43,249,144,33,12294,177.0,129
uinvite_hierarchical,1,44,263,130,43,12284,173.0,132
uinvite_hierarchical,1,45,259,134,43,12284,177.0,135
uinvite_hierarchical,1,46,253,140,23,12304,163.0,138
uinvite_hierarchical,1,47,258,135,32,12295,167.0,141
uinvite_hierarchical,1,48,259,134,29,12298,163.0,144
uinvite_hierarchical,1,49,258,135,32,12295,167.0,147
uinvite_hierarchical,1,5,139,254,44,12283,298.0,15
uinvite_hierarchical,1,6,146,247,40,12287,287.0,18
uinvite_hierarchical,1,7,155,238,47,12280,285.0,21
uinvite_hierarchical,1,8,166,227,51,12276,278.0,24
uinvite_hierarchical,1,9,177,216,57,12270,273.0,27
uinvite_hierarchical,2,1,0,393,0,12327,393.0,6
uinvite_hierarchical,2,10,195,198,62,12265,260.0,60
uinvite_hierarchical,2,11,197,196,53,12274,249.0,66
uinvite_hierarchical,2,12,208,185,58,12269,243.0,72
uinvite_hierarchical,2,13,205,188,57,12270,245.0,78
uinvite_hierarchical,2,14,192,201,56,12271,257.0,84
uinvite_hierarchical,2,15,204,189,60,12267,249.0,90
uinvite_hierarchical,2,16,207,186,69,12258,255.0,96
uinvite_hierarchical,2,17,203,190,63,12264,253.0,102
uinvite_hierarchical,2,18,207,186,61,12266,247.0,108
uinvite_hierarchical,2,19,215,178,56,12271,234.0,114
uinvite_hierarchical,2,2,49,344,13,12314,357.0,12
uinvite_hierarchical,2,20,205,188,64,12263,252.0,120
uinvite_hierarchical,2,21,222,171,50,12277,221.0,126
uinvite_hierarchical,2,22,217,176,51,12276,227.0,132
uinvite_hierarchical,2,23,223,170,55,12272,225.0,138
uinvite_hierarchical,2,24,227,166,52,12275,218.0,144
uinvite_hierarchical,2,25,231,162,45,12282,207.0,150
uinvite_hierarchical,2,26,220,173,44,12283,217.0,156
uinvite_hierarchical,2,27,234,159,42,12285,201.0,162
uinvite_hierarchical,2,28,240,153,36,12291,189.0,168
uinvite_hierarchical,2,29,239,154,38,12289,192.0,174
uinvite_hierarchical,2,3,84,309,29,12298,338.0,18
uinvite_hierarchical,2,30,240,153,41,12286,194.0,180
uinvite_hierarchical,2,31,243,150,43,12284,193.0,186
uinvite_hierarchical,2,32,239,154,37,12290,191.0,192
uinvite_hierarchical,2,33,245,148,37,12290,185.0,198
uinvite_hierarchical,2,34,254,139,34,12293,173.0,204
uinvite_hierarchical,2,35,245,148,35,12292,183.0,210
uinvite_hierarchical,2,36,262,131,41,12286,172.0,216
uinvite_hierarchical,2,37,264,129,38,12289,167.0,222
uinvite_hierarchical,2,38,248,145,35,12292,180.0,228
uinvite_hierarchical,2,39,255,138,36,12291,174.0,234
uinvite_hierarchical,2,4,102,291,33,12294,324.0,24
uinvite_hierarchical,2,40,257,136,35,12292,171.0,240
uinvite_hierarchical,2,41,264,129,29,12298,158.0,246
uinvite_hierarchical,2,42,254,139,29,12298,168.0,252
uinvite_hierarchical,2,43,258,135,35,12292,170.0,258
uinvite_hierarchical,2,44,256,137,31,12296,168.0,264
uinvite_hierarchical,2,45,258,135,33,12294,168.0,270
uinvite_hierarchical,2,46,266,127,23,12304,150.0,276
uinvite_hierarchical,2,47,264,129,30,12297,159.0,282
uinvite_hierarchical,2,48,265,128,25,12302,153.0,288
uinvite_hierarchical,2,49,276,117,35,12292,152.0,294
uinvite_hierarchical,2,5,133,260,55,12272,315.0,30
uinvite_hierarchical,2,6,151,242,61,12266,303.0,36
uinvite_hierarchical,2,7,150,243,49,12278,292.0,42
uinvite_hierarchical,2,8,180,213,44,12283,257.0,48
uinvite_hierarchical,2,9,185,208,70,12257,278.0,54
uinvite_hierarchical,3,1,0,393,0,12327,393.0,9
uinvite_hierarchical,3,10,183,210,64,12263,274.0,90
uinvite_hierarchical,3,11,182,211,73,12254,284.0,99
uinvite_hierarchical,3,12,185,208,56,12271,264.0,108
uinvite_hierarchical,3,13,196,197,60,12267,257.0,117
uinvite_hierarchical,3,14,216,177,49,12278,226.0,126
uinvite_hierarchical,3,15,210,183,60,12267,243.0,135
uinvite_hierarchical,3,16,212,181,56,12271,237.0,144
uinvite_hierarchical,3,17,202,191,56,12271,247.0,153
uinvite_hierarchical,3,18,228,165,51,12276,216.0,162
uinvite_hierarchical,3,19,213,180,50,12277,230.0,171
uinvite_hierarchical,3,2,55,338,14,12313,352.0,18
uinvite_hierarchical,3,20,222,171,59,12268,230.0,180
uinvite_hierarchical,3,21,217,176,51,12276,227.0,189
uinvite_hierarchical,3,22,231,162,42,12285,204.0,198
uinvite_hierarchical,3,23,236,157,49,12278,206.0,207
uinvite_hierarchical,3,24,237,156,46,12281,202.0,216
uinvite_hierarchical,3,25,233,160,45,12282,205.0,225
uinvite_hierarchical,3,26,228,165,41,12286,206.0,234
uinvite_hierarchical,3,27,240,153,44,12283,197.0,243
uinvite_hierarchical,3,28,247,146,40,12287,186.0,252
uinvite_hierarchical,3,29,236,157,49,12278,206.0,261
uinvite_hierarchical,3,3,88,305,27,12300,332.0,27
uinvite_hierarchical,3,30,233,160,31,12296,191.0,270
uinvite_hierarchical,3,31,247,146,39,12288,185.0,279
uinvite_hierarchical,3,32,250,143,33,12294,176.0,288
uinvite_hierarchical,3,33,246,147,41,12286,188.0,297
uinvite_hierarchical,3,34,257,136,40,12287,176.0,306
uinvite_hierarchical,3,35,244,149,37,12290,186.0,315
uinvite_hierarchical,3,36,246,147,32,12295,179.0,324
uinvite_hierarchical,3,37,256,137,28,12299,165.0,333
uinvite_hierarchical,3,38,251,142,33,12294,175.0,342
uinvite_hierarchical,3,39,257,136,40,12287,176.0,351
uinvite_hierarchical,3,4,98,295,43,12284,338.0,36
uinvite_hierarchical,3,40,238,155,32,12295,187.0,360
uinvite_hierarchical,3,41,240,153,31,12296,184.0,369
uinvite_hierarchical,3,42,255,138,44,12283,182.0,378
uinvite_hierarchical,3,43,251,142,35,12292,177.0,387
uinvite_hierarchical,3,44,253,140,38,12289,178.0,396
uinvite_hierarchical,3,45,253,140,32,12295,172.0,405
uinvite_hierarchical,3,46,258,135,31,12296,166.0,414
uinvite_hierarchical,3,47,264,129,35,12292,164.0,423
uinvite_hierarchical,3,48,253,140,26,12301,166.0,432
uinvite_hierarchical,3,49,256,137,39,12288,176.0,441
uinvite_hierarchical,3,5,109,284,31,12296,315.0,45
uinvite_hierarchical,3,6,143,250,35,12292,285.0,54
uinvite_hierarchical,3,7,163,230,72,12255,302.0,63
uinvite_hierarchical,3,8,169,224,71,12256,295.0,72
uinvite_hierarchical,3,9,185,208,44,12283,252.0,81
uinvite_hierarchical,4,1,0,393,0,12327,393.0,12
uinvite_hierarchical,4,10,184,209,57,12270,266.0,120
uinvite_hierarchical,4,11,190,203,55,12272,258.0,132
uinvite_hierarchical,4,12,194,199,61,12266,260.0,144
uinvite_hierarchical,4,13,194,199,59,12268,258.0,156
uinvite_hierarchical,4,14,207,186,56,12271,242.0,168
uinvite_hierarchical,4,15,206,187,48,12279,235.0,180
uinvite_hierarchical,4,16,204,189,53,12274,242.0,192
uinvite_hierarchical,4,17,208,185,61,12266,246.0,204
uinvite_hierarchical,4,18,215,178,58,12269,236.0,216
uinvite_hierarchical,4,19,229,164,65,12262,229.0,228
uinvite_hierarchical,4,2,61,332,12,12315,344.0,24
uinvite_hierarchical,4,20,224,169,52,12275,221.0,240
uinvite_hierarchical,4,21,216,177,36,12291,213.0,252
uinvite_hierarchical,4,22,228,165,41,12286,206.0,264
uinvite_hierarchical,4,23,236,157,38,12289,195.0,276
uinvite_hierarchical,4,24,229,164,32,12295,196.0,288
uinvite_hierarchical,4,25,231,162,37,12290,199.0,300
uinvite_hierarchical,4,26,252,141,46,12281,187.0,312
uinvite_hierarchical,4,27,239,154,39,12288,193.0,324
uinvite_hierarchical,4,28,237,156,43,12284,199.0,336
uinvite_hierarchical,4,29,243,150,44,12283,194.0,348
uinvite_hierarchical,4,3,73,320,35,12292,355.0,36
uinvite_hierarchical,4,30,242,151,41,12286,192.0,360
uinvite_hierarchical,4,31,236,157,39,12288,196.0,372
uinvite_hierarchical,4,32,241,152,37,12290,189.0,384
uinvite_hierarchical,4,33,250,143,36,12291,179.0,396
uinvite_hierarchical,4,34,243,150,41,12286,191.0,408
uinvite_hierarchical,4,35,255,138,46,12281,184.0,420
uinvite_hierarchical,4,36,244,149,39,12288,188.0,432
uinvite_hierarchical,4,37,247,146,40,12287,186.0,444
uinvite_hierarchical,4,38,252,141,39,12288,180.0,456
uinvite_hierarchical,4,39,250,143,47,12280,190.0,468
uinvite_hierarchical,4,4,91,302,35,12292,337.0,48
uinvite_hierarchical,4,40,248,145,40,12287,185.0,480
uinvite_hierarchical,4,41,260,133,43,12284,176.0,492
uinvite_hierarchical,4,42,255,138,27,12300,165.0,504
uinvite_hierarchical,4,43,244,149,26,12301,175.0,516
uinvite_hierarchical,4,44,243,150,32,12295,182.0,528
uinvite_hierarchical,4,45,249,144,32,12295,176.0,540
uinvite_hierarchical,4,46,252,141,30,12297,171.0,552
uinvite_hierarchical,4,47,255,138,26,12301,164.0,564
uinvite_hierarchical,4,48,257,136,32,12295,168.0,576
uinvite_hierarchical,4,49,261,132,26,12301,158.0,588
uinvite_hierarchical,4,5,126,267,39,12288,306.0,60
uinvite_hierarchical,4,6,144,249,55,12272,304.0,72
uinvite_hierarchical,4,7,170,223,45,12282,268.0,84
uinvite_hierarchical,4,8,163,230,75,12252,305.0,96
uinvite_hierarchical,4,9,159,234,57,12270,291.0,108
uinvite_hierarchical,5,1,0,393,0,12327,393.0,15
uinvite_hierarchical,5,10,172,221,59,12268,280.0,150
uinvite_hierarchical,5,11,186,207,63,12264,270.0,165
uinvite_hierarchical,5,12,210,183,48,12279,231.0,180
uinvite_hierarchical,5,13,199,194,53,12274,247.0,195
uinvite_hierarchical,5,14,212,181,89,12238,270.0,210
uinvite_hierarchical,5,15,207,186,70,12257,256.0,225
uinvite_hierarchical,5,16,193,200,65,12262,265.0,240
uinvite_hierarchical,5,17,208,185,48,12279,233.0,255
uinvite_hierarchical,5,18,201,192,40,12287,232.0,270
uinvite_hierarchical,5,19,216,177,46,12281,223.0,285
uinvite_hierarchical,5,2,56,337,14,12313,351.0,30
uinvite_hierarchical,5,20,224,169,45,12282,214.0,300
uinvite_hierarchical,5,21,224,169,45,12282,214.0,315
uinvite_hierarchical,5,22,227,166,54,12273,220.0,330
uinvite_hierarchical,5,23,222,171,45,12282,216.0,345
uinvite_hierarchical,5,24,238,155,43,12284,198.0,360
uinvite_hierarchical,5,25,228,165,44,12283,209.0,375
uinvite_hierarchical,5,26,231,162,46,12281,208.0,390
uinvite_hierarchical,5,27,228,165,47,12280,212.0,405
uinvite_hierarchical,5,28,225,168,38,12289,206.0,420
uinvite_hierarchical,5,29,250,143,39,12288,182.0,435
uinvite_hierarchical,5,3,82,311,38,12289,349.0,45
uinvite_hierarchical,5,30,249,144,41,12286,185.0,450
uinvite_hierarchical,5,31,237,156,37,12290,193.0,465
uinvite_hierarchical,5,32,232,161,46,12281,207.0,480
uinvite_hierarchical,5,33,250,143,41,12286,184.0,495
uinvite_hierarchical,5,34,253,140,48,12279,188.0,510
uinvite_hierarchical,5,35,229,164,28,12299,192.0,525
uinvite_hierarchical,5,36,242,151,30,12297,181.0,540
uinvite_hierarchical,5,37,252,141,33,12294,174.0,555
uinvite_hierarchical,5,38,259,134,28,12299,162.0,570
uinvite_hierarchical,5,39,254,139,33,12294,172.0,585
uinvite_hierarchical,5,4,116,277,33,12294,310.0,60
uinvite_hierarchical,5,40,241,152,34,12293,186.0,600
uinvite_hierarchical,5,41,245,148,26,12301,174.0,615
uinvite_hierarchical,5,42,254,139,32,12295,171.0,630
uinvite_hierarchical,5,43,252,141,25,12302,166.0,645
uinvite_hierarchical,5,44,259,134,31,12296,165.0,660
uinvite_hierarchical,5,45,258,135,29,12298,164.0,675
uinvite_hierarchical,5,46,262,131,31,12296,162.0,690
uinvite_hierarchical,5,47,260,133,20,12307,153.0,705
uinvite_hierarchical,5,48,259,134,36,12291,170.0,720
uinvite_hierarchical,5,49,252,141,26,12301,167.0,735
uinvite_hierarchical,5,5,129,264,59,12268,323.0,75
uinvite_hierarchical,5,6,147,246,47,12280,293.0,90
uinvite_hierarchical,5,7,135,258,49,12278,307.0,105
uinvite_hierarchical,5,8,164,229,56,12271,285.0,120
uinvite_hierarchical,5,9,173,220,66,12261,286.0,135
uinvite_hierarchical,6,1,0,393,0,12327,393.0,18
uinvite_hierarchical,6,10,194,199,58,12269,257.0,180
uinvite_hierarchical,6,11,191,202,61,12266,263.0,198
uinvite_hierarchical,6,12,214,179,75,12252,254.0,216
uinvite_hierarchical,6,13,198,195,70,12257,265.0,234
uinvite_hierarchical,6,14,195,198,50,12277,248.0,252
uinvite_hierarchical,6,15,193,200,51,12276,251.0,270
uinvite_hierarchical,6,16,200,193,50,12277,243.0,288
uinvite_hierarchical,6,17,225,168,45,12282,213.0,306
uinvite_hierarchical,6,18,226,167,37,12290,204.0,324
uinvite_hierarchical,6,19,214,179,56,12271,235.0,342
uinvite_hierarchical,6,2,57,336,18,12309,354.0,36
uinvite_hierarchical,6,20,209,184,50,12277,234.0,360
uinvite_hierarchical,6,21,218,175,38,12289,213.0,378
uinvite_hierarchical,6,22,220,173,35,12292,208.0,396
uinvite_hierarchical,6,23,227,166,42,12285,208.0,414
uinvite_hierarchical,6,24,227,166,46,12281,212.0,432
uinvite_hierarchical,6,25,238,155,47,12280,202.0,450
uinvite_hierarchical,6,26,233,160,45,12282,205.0,468
uinvite_hierarchical,6,27,233,160,41,12286,201.0,486
uinvite_hierarchical,6,28,238,155,50,12277,205.0,504
uinvite_hierarchical,6,29,242,151,40,12287,191.0,522
uinvite_hierarchical,6,3,73,320,42,12285,362.0,54
uinvite_hierarchical,6,30,235,158,37,12290,195.0,540
uinvite_hierarchical,6,31,237,156,29,12298,185.0,558
uinvite_hierarchical,6,32,232,161,32,12295,193.0,576
uinvite_hierarchical,6,33,243,150,38,12289,188.0,594
uinvite_hierarchical,6,34,240,153,29,12298,182.0,612
uinvite_hierarchical,6,35,257,136,42,12285,178.0,630
uinvite_hierarchical,6,36,237,156,28,12299,184.0,648
uinvite_hierarchical,6,37,251,142,36,12291,178.0,666
uinvite_hierarchical,6,38,255,138,33,12294,171.0,684
uinvite_hierarchical,6,39,248,145,23,12304,168.0,702
uinvite_hierarchical,6,4,96,297,47,12280,344.0,72
uinvite_hierarchical,6,40,253,140,27,12300,167.0,720
uinvite_hierarchical,6,41,249,144,32,12295,176.0,738
uinvite_hierarchical,6,42,258,135,33,12294,168.0,756
uinvite_hierarchical,6,43,246,147,31,12296,178.0,774
uinvite_hierarchical,6,44,252,141,34,12293,175.0,792
uinvite_hierarchical,6,45,269,124,39,12288,163.0,810
uinvite_hierarchical,6,46,251,142,33,12294,175.0,828
uinvite_hierarchical,6,47,256,137,36,12291,173.0,846
uinvite_hierarchical,6,48,260,133,47,12280,180.0,864
uinvite_hierarchical,6,49,255,138,28,12299,166.0,882
uinvite_hierarchical,6,5,144,249,45,12282,294.0,90
uinvite_hierarchical,6,6,143,250,45,12282,295.0,108
uinvite_hierarchical,6,7,155,238,71,12256,309.0,126
uinvite_hierarchical,6,8,169,224,61,12266,285.0,144
uinvite_hierarchical,6,9,180,213,76,12251,289.0,162
uinvite_hierarchical,7,1,0,393,0,12327,393.0,21
uinvite_hierarchical,7,10,193,200,72,12255,272.0,210
uinvite_hierarchical,7,11,201,192,64,12263,256.0,231
uinvite_hierarchical,7,12,177,216,47,12280,263.0,252
uinvite_hierarchical,7,13,179,214,61,12266,275.0,273
uinvite_hierarchical,7,14,211,182,48,12279,230.0,294
uinvite_hierarchical,7,15,203,190,57,12270,247.0,315
uinvite_hierarchical,7,16,221,172,47,12280,219.0,336
uinvite_hierarchical,7,17,197,196,52,12275,248.0,357
uinvite_hierarchical,7,18,209,184,43,12284,227.0,378
uinvite_hierarchical,7,19,212,181,51,12276,232.0,399
uinvite_hierarchical,7,2,46,347,22,12305,369.0,42
uinvite_hierarchical,7,20,223,170,50,12277,220.0,420
uinvite_hierarchical,7,21,224,169,50,12277,219.0,441
uinvite_hierarchical,7,22,226,167,42,12285,209.0,462
uinvite_hierarchical,7,23,223,170,47,12280,217.0,483
uinvite_hierarchical,7,24,227,166,41,12286,207.0,504
uinvite_hierarchical,7,25,229,164,43,12284,207.0,525
uinvite_hierarchical,7,26,218,175,35,12292,210.0,546
uinvite_hierarchical,7,27,226,167,31,12296,198.0,567
uinvite_hierarchical,7,28,235,158,36,12291,194.0,588
uinvite_hierarchical,7,29,236,157,42,12285,199.0,609
uinvite_hierarchical,7,3,77,316,31,12296,347.0,63
uinvite_hierarchical,7,30,236,157,39,12288,196.0,630
uinvite_hierarchical,7,31,247,146,38,12289,184.0,651
uinvite_hierarchical,7,32,239,154,42,12285,196.0,672
uinvite_hierarchical,7,33,254,139,33,12294,172.0,693
uinvite_hierarchical,7,34,243,150,34,12293,184.0,714
uinvite_hierarchical,7,35,240,153,35,12292,188.0,735
uinvite_hierarchical,7,36,243,150,30,12297,180.0,756
uinvite_hierarchical,7,37,242,151,41,12286,192.0,777
uinvite_hierarchical,7,38,244,149,36,12291,185.0,798
uinvite_hierarchical,7,39,245,148,32,12295,180.0,819
uinvite_hierarchical,7,4,108,285,23,12304,308.0,84
uinvite_hierarchical,7,40,247,146,27,12300,173.0,840
uinvite_hierarchical,7,41,249,144,37,12290,181.0,861
uinvite_hierarchical,7,42,246,147,33,12294,180.0,882
uinvite_hierarchical,7,43,252,141,36,12291,177.0,903
uinvite_hierarchical,7,44,244,149,32,12295,181.0,924
uinvite_hierarchical,7,45,255,138,38,12289,176.0,945
uinvite_hierarchical,7,46,256,137,42,12285,179.0,966
uinvite_hierarchical,7,47,237,156,33,12294,189.0,987
uinvite_hierarchical,7,48,246,147,37,12290,184.0,1008
uinvite_hierarchical,7,49,262,131,37,12290,168.0,1029
uinvite_hierarchical,7,5,126,267,56,12271,323.0,105
uinvite_hierarchical,7,6,149,244,53,12274,297.0,126
uinvite_hierarchical,7,7,160,233,54,12273,287.0,147
uinvite_hierarchical,7,8,162,231,65,12262,296.0,168
uinvite_hierarchical,7,9,179,214,59,12268,273.0,189
uinvite_hierarchical,8,1,0,393,0,12327,393.0,24
uinvite_hierarchical,8,10,190,203,73,12254,276.0,240
uinvite_hierarchical,8,11,180,213,60,12267,273.0,264
uinvite_hierarchical,8,12,185,208,44,12283,252.0,288
uinvite_hierarchical,8,13,212,181,55,12272,236.0,312
uinvite_hierarchical,8,14,217,176,56,12271,232.0,336
uinvite_hierarchical,8,15,192,201,55,12272,256.0,360
uinvite_hierarchical,8,16,192,201,51,12276,252.0,384
uinvite_hierarchical,8,17,215,178,59,12268,237.0,408
uinvite_hierarchical,8,18,210,183,49,12278,232.0,432
uinvite_hierarchical,8,19,221,172,41,12286,213.0,456
uinvite_hierarchical,8,2,42,351,16,12311,367.0,48
uinvite_hierarchical,8,20,217,176,57,12270,233.0,480
uinvite_hierarchical,8,21,219,174,48,12279,222.0,504
uinvite_hierarchical,8,22,225,168,48,12279,216.0,528
uinvite_hierarchical,8,23,227,166,44,12283,210.0,552
uinvite_hierarchical,8,24,219,174,48,12279,222.0,576
uinvite_hierarchical,8,25,222,171,38,12289,209.0,600
uinvite_hierarchical,8,26,228,165,40,12287,205.0,624
uinvite_hierarchical,8,27,237,156,35,12292,191.0,648
uinvite_hierarchical,8,28,234,159,42,12285,201.0,672
uinvite_hierarchical,8,29,242,151,30,12297,181.0,696
uinvite_hierarchical,8,3,74,319,40,12287,359.0,72
uinvite_hierarchical,8,30,235,158,35,12292,193.0,720
uinvite_hierarchical,8,31,229,164,39,12288,203.0,744
uinvite_hierarchical,8,32,235,158,33,12294,191.0,768
uinvite_hierarchical,8,33,236,157,40,12287,197.0,792
uinvite_hierarchical,8,34,236,157,41,12286,198.0,816
uinvite_hierarchical,8,35,236,157,35,12292,192.0,840
uinvite_hierarchical,8,36,240,153,35,12292,188.0,864
uinvite_hierarchical,8,37,251,142,34,12293,176.0,888
uinvite_hierarchical,8,38,246,147,44,12283,191.0,912
uinvite_hierarchical,8,39,242,151,31,12296,182.0,936
uinvite_hierarchical,8,4,98,295,43,12284,338.0,96
uinvite_hierarchical,8,40,259,134,42,12285,176.0,960
uinvite_hierarchical,8,41,254,139,39,12288,178.0,984
uinvite_hierarchical,8,42,242,151,43,12284,194.0,1008
uinvite_hierarchical,8,43,239,154,43,12284,197.0,1032
uinvite_hierarchical,8,44,249,144,40,12287,184.0,1056
uinvite_hierarchical,8,45,262,131,35,12292,166.0,1080
uinvite_hierarchical,8,46,262,131,24,12303,155.0,1104
uinvite_hierarchical,8,47,281,112,41,12286,153.0,1128
uinvite_hierarchical,8,48,277,116,32,12295,148.0,1152
uinvite_hierarchical,8,49,273,120,36,12291,156.0,1176
uinvite_hierarchical,8,5,117,276,41,12286,317.0,120
uinvite_hierarchical,8,6,153,240,61,12266,301.0,144
uinvite_hierarchical,8,7,154,239,72,12255,311.0,168
uinvite_hierarchical,8,8,183,210,63,12264,273.0,192
uinvite_hierarchical,8,9,198,195,76,12251,271.0,216
uinvite_hierarchical,9,1,0,393,0,12327,393.0,27
uinvite_hierarchical,9,10,174,219,55,12272,274.0,270
uinvite_hierarchical,9,11,192,201,50,12277,251.0,297
uinvite_hierarchical,9,12,205,188,62,12265,250.0,324
uinvite_hierarchical,9,13,189,204,56,12271,260.0,351
uinvite_hierarchical,9,14,181,212,51,12276,263.0,378
uinvite_hierarchical,9,15,204,189,57,12270,246.0,405
uinvite_hierarchical,9,16,215,178,54,12273,232.0,432
uinvite_hierarchical,9,17,224,169,47,12280,216.0,459
uinvite_hierarchical,9,18,219,174,57,12270,231.0,486
uinvite_hierarchical,9,19,213,180,45,12282,225.0,513
uinvite_hierarchical,9,2,61,332,29,12298,361.0,54
uinvite_hierarchical,9,20,229,164,59,12268,223.0,540
uinvite_hierarchical,9,21,214,179,48,12279,227.0,567
uinvite_hierarchical,9,22,219,174,36,12291,210.0,594
uinvite_hierarchical,9,23,230,163,41,12286,204.0,621
uinvite_hierarchical,9,24,233,160,44,12283,204.0,648
uinvite_hierarchical,9,25,234,159,44,12283,203.0,675
