subj,item1,item2,uinvite_flat
NA,antelope,buzzard,0,
NA,antelope,reindeer,0,
NA,antelope,yak,0,
NA,antelope,marmot,0,
NA,antelope,polarbear,0,
NA,antelope,squirrel,0,
NA,antelope,chowchow,0,
NA,antelope,tiger,1,
NA,antelope,bull,0,
NA,antelope,wildcat,0,
NA,antelope,blowfish,0,
NA,antelope,gnu,0,
NA,antelope,lizard,0,
NA,antelope,bluewhale,0,
NA,antelope,robin,0,
NA,antelope,moth,0,
NA,antelope,squid,0,
NA,antelope,rooster,0,
NA,antelope,mockingbird,0,
NA,antelope,beaver,0,
NA,antelope,warthog,0,
NA,antelope,mouse,0,
NA,antelope,killerwhale,0,
NA,antelope,ewe,0,
NA,antelope,capybara,0,
NA,antelope,bunny,0,
NA,antelope,brownbear,0,
NA,antelope,moose,1,
NA,antelope,snail,0,
NA,antelope,leopard,1,
NA,antelope,clownfish,0,
NA,antelope,unicorn,0,
NA,antelope,tuna,0,
NA,antelope,hummingbird,0,
NA,antelope,pitbull,0,
NA,antelope,macaque,0,
NA,antelope,camel,0,
NA,antelope,wren,0,
NA,antelope,flea,0,
NA,antelope,ermine,0,
NA,antelope,human,0,
NA,antelope,mongoose,0,
NA,antelope,jackal,0,
NA,antelope,elk,1,
NA,antelope,conure,0,
NA,antelope,axolotl,0,
NA,antelope,hat,0,
NA,antelope,raven,0,
NA,antelope,budgie,0,
NA,antelope,vulture,0,
NA,antelope,manatee,0,
NA,antelope,flamingo,0,
NA,antelope,falcon,0,
NA,antelope,tick,0,
NA,antelope,clam,0,
NA,antelope,marlin,0,
NA,antelope,marmoset,0,
NA,antelope,eel,0,
NA,antelope,mosquito,0,
NA,antelope,walrus,0,
NA,antelope,bruin,0,
NA,antelope,firefly,0,
NA,antelope,arcticfox,0,
NA,antelope,seacucumber,0,
NA,antelope,cicada,0,
NA,antelope,lobster,0,
NA,antelope,fox,0,
NA,antelope,rattlesnake,0,
NA,antelope,greatwhiteshark,0,
NA,antelope,blackpanther,0,
NA,antelope,baldeagle,0,
NA,antelope,lark,0,
NA,antelope,stingray,0,
NA,antelope,trout,0,
NA,antelope,bt,0,
NA,antelope,cottonmouth,0,
NA,antelope,slug,0,
NA,antelope,raptor,0,
NA,antelope,pika,0,
NA,antelope,shrimp,0,
NA,antelope,wolf,0,
NA,antelope,ox,0,
NA,antelope,octopus,0,
NA,antelope,meerkat,0,
NA,antelope,owl,0,
NA,antelope,hammerheadshark,0,
NA,antelope,millipede,0,
NA,antelope,assassinbug,0,
NA,antelope,graywolf,0,
NA,antelope,hen,0,
NA,antelope,hare,0,
NA,antelope,pufferfish,0,
NA,antelope,cricket,0,
NA,antelope,serval,0,
NA,antelope,toucan,0,
NA,antelope,crane,0,
NA,antelope,bandicoot,0,
NA,antelope,calico,0,
NA,antelope,otter,0,
NA,antelope,centipede,0,
NA,antelope,otwe,0,
NA,antelope,lynx,0,
NA,antelope,howlermonkey,0,
NA,antelope,hornet,0,
NA,antelope,pib,0,
NA,antelope,deer,1,
NA,antelope,pig,0,
NA,antelope,gecko,0,
NA,antelope,mole,0,
NA,antelope,quail,0,
NA,antelope,parakeet,0,
NA,antelope,finch,0,
NA,antelope,mockingjay,0,
NA,antelope,puppy,0,
NA,antelope,wombat,0,
NA,antelope,phoenix,0,
NA,antelope,toad,0,
NA,antelope,drag,0,
NA,antelope,fisher,0,
NA,antelope,barracuda,0,
NA,antelope,cuttlefish,0,
NA,antelope,buffalo,1,
NA,antelope,gorilla,1,
NA,antelope,caribou,0,
NA,earthworm,fawn,0,
NA,earthworm,peacock,0,
NA,earthworm,pheasant,0,
NA,earthworm,spidermonkey,0,
NA,earthworm,prairiedog,0,
NA,earthworm,tasmaniandevil,0,
NA,earthworm,peccary,0,
NA,earthworm,komododragon,0,
NA,earthworm,swan,0,
NA,earthworm,tyrannosaurusrex,0,
NA,earthworm,scottishshetland,0,
NA,earthworm,llama,0,
NA,earthworm,kitten,0,
NA,earthworm,kingcobra,0,
NA,earthworm,stinkbug,0,
NA,earthworm,parrot,0,
NA,earthworm,urangutan,0,
NA,earthworm,quahog,0,
NA,earthworm,germansheperd,0,
NA,earthworm,grasshopper,0,
NA,earthworm,labradorretriever,0,
NA,earthworm,panda,0,
NA,earthworm,wildebeest,0,
NA,earthworm,tarantula,0,
NA,earthworm,velociraptor,0,
NA,earthworm,kangaroo,0,
NA,earthworm,stallion,0,
NA,earthworm,mule,0,
NA,earthworm,ibis,0,
NA,earthworm,goldfish,0,
NA,earthworm,tortoise,0,
NA,earthworm,mantis,0,
NA,earthworm,hamster,0,
NA,earthworm,orangutan,0,
NA,earthworm,raccoon,0,
NA,earthworm,mussel,0,
NA,earthworm,vole,0,
NA,earthworm,gull,0,
NA,earthworm,weevil,0,
NA,earthworm,ocelot,0,
NA,earthworm,poodle,0,
NA,earthworm,frog,0,
NA,earthworm,goldenretriever,0,
NA,earthworm,ladybug,0,
NA,earthworm,rabbit,0,
NA,earthworm,fly,0,
NA,earthworm,worm,0,
NA,earthworm,seahorse,0,
NA,earthworm,grubworm,0,
NA,earthworm,seagull,0,
NA,earthworm,shark,0,
NA,earthworm,pony,0,
NA,earthworm,spermwhale,0,
NA,earthworm,jackrabbit,0,
NA,earthworm,woodpecker,0,
NA,earthworm,egret,0,
NA,earthworm,magpie,0,
NA,earthworm,rhinoceros,0,
NA,earthworm,elephant,0,
NA,earthworm,goat,0,
NA,earthworm,possum,0,
NA,earthworm,echidna,1,
NA,earthworm,maltese,0,
NA,earthworm,hawk,0,
NA,earthworm,jellyfish,0,
NA,earthworm,xerus,0,
NA,earthworm,platypus,0,
NA,earthworm,nakedmolerat,0,
NA,earthworm,narwhal,0,
NA,earthworm,hedgehog,0,
NA,earthworm,minnow,0,
NA,earthworm,iguana,0,
NA,earthworm,muskrat,0,
NA,earthworm,monitor,0,
NA,earthworm,redfox,0,
NA,earthworm,heron,0,
NA,earthworm,kinkajou,0,
NA,earthworm,python,0,
NA,earthworm,swordfish,0,
NA,earthworm,salamander,0,
NA,earthworm,giraffe,0,
NA,earthworm,snake,0,
NA,earthworm,mountainlion,0,
NA,earthworm,turtle,0,
NA,earthworm,fish,0,
NA,earthworm,spider,0,
NA,earthworm,goose,0,
NA,earthworm,persian,0,
NA,earthworm,whaleshark,0,
NA,earthworm,zebra,0,
NA,earthworm,hippopotamus,0,
NA,earthworm,mantaray,0,
NA,earthworm,pigeon,0,
NA,earthworm,wolverine,0,
NA,earthworm,sealion,0,
NA,earthworm,liger,0,
NA,earthworm,waterbear,0,
NA,earthworm,gerbil,0,
NA,earthworm,shrew,0,
NA,earthworm,sugarglider,0,
NA,earthworm,oppy,0,
NA,earthworm,lemur,0,
NA,earthworm,ostrich,0,
NA,earthworm,redpanda,0,
NA,earthworm,pelican,0,
NA,earthworm,gazelle,0,
NA,earthworm,wasp,0,
NA,earthworm,pteordactyl,0,
NA,earthworm,whale,0,
NA,earthworm,sheep,0,
NA,earthworm,horse,0,
NA,earthworm,humpbackwhale,0,
NA,earthworm,monkey,0,
NA,earthworm,terrier,0,
NA,earthworm,stork,0,
NA,earthworm,opossum,0,
NA,earthworm,starfish,0,
NA,earthworm,goby,0,
NA,earthworm,steer,0,
NA,earthworm,mink,0,
NA,earthworm,macaw,0,
NA,earthworm,ram,0,
NA,earthworm,rat,0,
NA,earthworm,oriole,0,
NA,earthworm,ray,0,
NA,earthworm,koala,0,
NA,earthworm,guineapig,0,
NA,earthworm,ibex,0,
NA,earthworm,tapir,0,
NA,earthworm,salmon,0,
NA,earthworm,oyster,0,
NA,earthworm,sunbear,0,
NA,earthworm,hyena,0,
NA,earthworm,skunk,0,
NA,earthworm,sparrow,0,
NA,earthworm,nutria,0,
NA,earthworm,gnat,0,
NA,earthworm,scorpion,0,
NA,earthworm,sabertoothedtiger,0,
NA,earthworm,piranha,0,
NA,earthworm,penguin,0,
NA,earthworm,porcupine,0,
NA,earthworm,grizzlybear,0,
NA,earthworm,ferret,0,
NA,earthworm,koi,0,
NA,earthworm,jaguar,0,
NA,earthworm,tabby,0,
NA,earthworm,emu,0,
NA,earthworm,nightingale,0,
NA,earthworm,orca,0,
NA,earthworm,honeybadger,0,
NA,earthworm,lion,0,
NA,earthworm,seal,0,
NA,earthworm,puma,0,
NA,earthworm,woodchuck,0,
NA,earthworm,viper,0,
NA,earthworm,zebu,0,
NA,earthworm,newt,0,
NA,earthworm,manx,0,
NA,earthworm,wallaby,0,
NA,earthworm,swallow,0,
NA,earthworm,groundhog,0,
NA,earthworm,treefrog,0,
NA,earthworm,sloth,0,
NA,earthworm,sandshark,0,
NA,earthworm,gopher,0,
NA,earthworm,isopod,0,
NA,earthworm,weasel,0,
NA,earthworm,turkey,0,
NA,earthworm,reindeer,0,
NA,earthworm,yak,0,
NA,earthworm,marmot,0,
NA,earthworm,polarbear,0,
NA,earthworm,squirrel,0,
NA,earthworm,tiger,0,
NA,earthworm,wildcat,0,
NA,earthworm,gnu,0,
NA,earthworm,lizard,0,
NA,earthworm,robin,0,
NA,earthworm,moth,0,
NA,earthworm,squid,0,
NA,earthworm,rooster,0,
NA,earthworm,mockingbird,0,
NA,earthworm,warthog,0,
NA,earthworm,mouse,0,
NA,earthworm,killerwhale,0,
NA,earthworm,ewe,0,
NA,earthworm,moose,0,
NA,earthworm,snail,0,
NA,earthworm,leopard,0,
NA,earthworm,unicorn,0,
NA,earthworm,tuna,0,
NA,earthworm,hummingbird,0,
NA,earthworm,pitbull,0,
NA,earthworm,macaque,0,
NA,earthworm,wren,0,
NA,earthworm,flea,0,
NA,earthworm,ermine,0,
NA,earthworm,human,0,
NA,earthworm,mongoose,0,
NA,earthworm,jackal,0,
NA,earthworm,elk,0,
NA,earthworm,hat,0,
NA,earthworm,raven,0,
NA,earthworm,vulture,0,
NA,earthworm,manatee,0,
NA,earthworm,flamingo,0,
NA,earthworm,falcon,0,
NA,earthworm,tick,0,
NA,earthworm,marlin,0,
NA,earthworm,marmoset,0,
NA,earthworm,eel,0,
NA,earthworm,mosquito,0,
NA,earthworm,walrus,0,
NA,earthworm,firefly,0,
NA,earthworm,seacucumber,0,
NA,earthworm,lobster,0,
NA,earthworm,fox,0,
NA,earthworm,rattlesnake,0,
NA,earthworm,greatwhiteshark,0,
NA,earthworm,lark,0,
NA,earthworm,stingray,0,
NA,earthworm,trout,0,
NA,earthworm,slug,0,
NA,earthworm,raptor,0,
NA,earthworm,pika,0,
NA,earthworm,shrimp,0,
NA,earthworm,wolf,0,
NA,earthworm,ox,0,
NA,earthworm,octopus,0,
NA,earthworm,meerkat,0,
NA,earthworm,owl,0,
NA,earthworm,hammerheadshark,0,
NA,earthworm,millipede,0,
NA,earthworm,graywolf,0,
NA,earthworm,hen,0,
NA,earthworm,hare,0,
NA,earthworm,pufferfish,0,
NA,earthworm,serval,0,
NA,earthworm,toucan,0,
NA,earthworm,otter,0,
NA,earthworm,otwe,0,
NA,earthworm,lynx,0,
NA,earthworm,howlermonkey,0,
NA,earthworm,hornet,0,
NA,earthworm,pib,0,
NA,earthworm,pig,0,
NA,earthworm,gecko,0,
NA,earthworm,mole,0,
NA,earthworm,quail,0,
NA,earthworm,parakeet,0,
NA,earthworm,finch,0,
NA,earthworm,mockingjay,0,
NA,earthworm,puppy,0,
NA,earthworm,wombat,0,
NA,earthworm,phoenix,0,
NA,earthworm,toad,0,
NA,earthworm,fisher,0,
NA,earthworm,gorilla,0,
NA,minnow,peacock,0,
NA,minnow,pheasant,0,
NA,minnow,spidermonkey,0,
NA,minnow,prairiedog,0,
NA,minnow,tasmaniandevil,0,
NA,minnow,peccary,0,
NA,minnow,swan,0,
NA,minnow,tyrannosaurusrex,0,
NA,minnow,scottishshetland,0,
NA,minnow,stinkbug,0,
NA,minnow,parrot,1,
NA,minnow,urangutan,0,
NA,minnow,quahog,0,
NA,minnow,panda,0,
NA,minnow,wildebeest,0,
NA,minnow,tarantula,0,
NA,minnow,velociraptor,0,
NA,minnow,stallion,0,
NA,minnow,mule,0,
NA,minnow,tortoise,0,
NA,minnow,orangutan,0,
NA,minnow,raccoon,0,
NA,minnow,mussel,0,
NA,minnow,vole,0,
NA,minnow,weevil,0,
NA,minnow,ocelot,0,
NA,minnow,poodle,0,
NA,minnow,rabbit,0,
NA,minnow,worm,0,
NA,minnow,seahorse,0,
NA,minnow,seagull,0,
NA,minnow,shark,0,
NA,minnow,pony,0,
NA,minnow,spermwhale,0,
NA,minnow,woodpecker,0,
NA,minnow,rhinoceros,0,
NA,minnow,possum,0,
NA,minnow,xerus,0,
NA,minnow,platypus,0,
NA,minnow,nakedmolerat,0,
NA,minnow,narwhal,0,
NA,minnow,muskrat,0,
NA,minnow,monitor,0,
NA,minnow,redfox,0,
NA,minnow,python,0,
NA,minnow,swordfish,0,
NA,minnow,salamander,0,
NA,minnow,snake,0,
NA,minnow,mountainlion,0,
NA,minnow,turtle,0,
NA,minnow,spider,0,
NA,minnow,persian,0,
NA,minnow,whaleshark,0,
NA,minnow,zebra,0,
NA,minnow,pigeon,0,
NA,minnow,wolverine,0,
NA,minnow,sealion,0,
NA,minnow,waterbear,0,
NA,minnow,shrew,0,
NA,minnow,sugarglider,0,
NA,minnow,oppy,0,
NA,minnow,ostrich,0,
NA,minnow,redpanda,0,
NA,minnow,pelican,0,
NA,minnow,wasp,0,
NA,minnow,pteordactyl,0,
NA,minnow,whale,0,
NA,minnow,sheep,0,
NA,minnow,monkey,0,
NA,minnow,terrier,0,
NA,minnow,stork,0,
NA,minnow,opossum,0,
NA,minnow,starfish,0,
NA,minnow,steer,0,
NA,minnow,ram,0,
NA,minnow,rat,0,
NA,minnow,oriole,0,
NA,minnow,ray,0,
NA,minnow,tapir,0,
NA,minnow,salmon,0,
NA,minnow,oyster,0,
NA,minnow,sunbear,0,
NA,minnow,skunk,0,
NA,minnow,sparrow,0,
NA,minnow,nutria,0,
NA,minnow,scorpion,0,
NA,minnow,sabertoothedtiger,0,
NA,minnow,piranha,0,
NA,minnow,penguin,0,
NA,minnow,porcupine,0,
NA,minnow,tabby,0,
NA,minnow,nightingale,0,
NA,minnow,orca,0,
NA,minnow,seal,0,
NA,minnow,puma,0,
NA,minnow,woodchuck,0,
NA,minnow,viper,0,
NA,minnow,zebu,0,
NA,minnow,newt,0,
NA,minnow,wallaby,0,
NA,minnow,swallow,0,
NA,minnow,treefrog,0,
NA,minnow,sloth,0,
NA,minnow,sandshark,0,
NA,minnow,weasel,0,
NA,minnow,turkey,0,
NA,minnow,reindeer,0,
NA,minnow,yak,0,
NA,minnow,polarbear,0,
NA,minnow,squirrel,0,
NA,minnow,tiger,0,
NA,minnow,wildcat,0,
NA,minnow,robin,0,
NA,minnow,moth,0,
NA,minnow,squid,0,
NA,minnow,rooster,0,
NA,minnow,mockingbird,0,
NA,minnow,warthog,0,
NA,minnow,mouse,0,
NA,minnow,moose,0,
NA,minnow,snail,0,
NA,minnow,unicorn,0,
NA,minnow,tuna,0,
NA,minnow,pitbull,0,
NA,minnow,wren,0,
NA,minnow,mongoose,0,
NA,minnow,raven,0,
NA,minnow,vulture,0,
NA,minnow,tick,0,
NA,minnow,mosquito,0,
NA,minnow,walrus,0,
NA,minnow,seacucumber,0,
NA,minnow,rattlesnake,0,
NA,minnow,stingray,0,
NA,minnow,trout,0,
NA,minnow,slug,0,
NA,minnow,raptor,0,
NA,minnow,pika,0,
NA,minnow,shrimp,0,
NA,minnow,wolf,0,
NA,minnow,ox,0,
NA,minnow,octopus,0,
NA,minnow,owl,0,
NA,minnow,pufferfish,0,
NA,minnow,serval,0,
NA,minnow,toucan,0,
NA,minnow,otter,0,
NA,minnow,otwe,0,
NA,minnow,pib,0,
NA,minnow,pig,0,
NA,minnow,mole,0,
NA,minnow,quail,0,
NA,minnow,parakeet,0,
NA,minnow,mockingjay,0,
NA,minnow,puppy,0,
NA,minnow,wombat,0,
NA,minnow,phoenix,0,
NA,minnow,toad,0,
NA,canary,fawn,0,
NA,canary,peacock,0,
NA,canary,pheasant,0,
NA,canary,spidermonkey,0,
NA,canary,crocodile,0,
NA,canary,prairiedog,0,
NA,canary,tasmaniandevil,0,
NA,canary,peccary,0,
NA,canary,komododragon,0,
NA,canary,swan,0,
NA,canary,dragonfly,0,
NA,canary,chameleon,0,
NA,canary,tyrannosaurusrex,0,
NA,canary,scottishshetland,0,
NA,canary,llama,0,
NA,canary,kitten,0,
NA,canary,kingcobra,0,
NA,canary,stinkbug,0,
NA,canary,parrot,1,
NA,canary,dinosaur,0,
NA,canary,urangutan,0,
NA,canary,quahog,0,
NA,canary,cockatoo,0,
NA,canary,germansheperd,0,
NA,canary,crow,0,
NA,canary,grasshopper,0,
NA,canary,labradorretriever,0,
NA,canary,panda,0,
NA,canary,wildebeest,0,
NA,canary,tarantula,0,
NA,canary,velociraptor,0,
NA,canary,kangaroo,0,
NA,canary,stallion,0,
NA,canary,mule,0,
NA,canary,ibis,0,
NA,canary,goldfish,0,
NA,canary,tortoise,0,
NA,canary,mantis,0,
NA,canary,hamster,0,
NA,canary,orangutan,0,
NA,canary,raccoon,0,
NA,canary,mussel,0,
NA,canary,vole,0,
NA,canary,gull,0,
NA,canary,weevil,0,
NA,canary,dormouse,1,
NA,canary,ocelot,0,
NA,canary,duck,0,
NA,canary,poodle,0,
NA,canary,frog,0,
NA,canary,goldenretriever,0,
NA,canary,chinchilla,0,
NA,canary,crab,0,
NA,canary,cassowary,0,
NA,canary,ladybug,0,
NA,canary,chimpanzee,0,
NA,canary,rabbit,0,
NA,canary,coyote,0,
NA,canary,fly,0,
NA,canary,dodo,0,
NA,canary,worm,0,
NA,canary,cat,0,
NA,canary,seahorse,0,
NA,canary,grubworm,0,
NA,canary,seagull,0,
NA,canary,daddylonglegs,0,
NA,canary,shark,1,
NA,canary,pony,0,
NA,canary,dolphin,1,
NA,canary,spermwhale,0,
NA,canary,jackrabbit,0,
NA,canary,woodpecker,0,
NA,canary,egret,0,
NA,canary,magpie,0,
NA,canary,rhinoceros,0,
NA,canary,cardinal,0,
NA,canary,elephant,0,
NA,canary,cheetah,0,
NA,canary,goat,0,
NA,canary,possum,0,
NA,canary,echidna,0,
NA,canary,maltese,0,
NA,canary,hawk,0,
NA,canary,dove,0,
NA,canary,jellyfish,0,
NA,canary,xerus,0,
NA,canary,platypus,0,
NA,canary,nakedmolerat,0,
NA,canary,dragon,0,
NA,canary,narwhal,0,
NA,canary,hedgehog,0,
NA,canary,earthworm,0,
NA,canary,minnow,0,
NA,canary,iguana,0,
NA,canary,muskrat,0,
NA,canary,chihuahua,0,
NA,canary,monitor,0,
NA,canary,redfox,0,
NA,canary,heron,0,
NA,canary,kinkajou,0,
NA,canary,catfish,0,
NA,canary,python,0,
NA,canary,swordfish,0,
NA,canary,salamander,0,
NA,canary,caterpillar,0,
NA,canary,giraffe,0,
NA,canary,snake,0,
NA,canary,dingleberry,0,
NA,canary,mountainlion,0,
NA,canary,dingo,0,
NA,canary,turtle,0,
NA,canary,fish,0,
NA,canary,spider,1,
NA,canary,goose,0,
NA,canary,persian,0,
NA,canary,whaleshark,0,
NA,canary,zebra,0,
NA,canary,hippopotamus,0,
NA,canary,mantaray,0,
NA,canary,pigeon,0,
NA,canary,wolverine,0,
NA,canary,sealion,0,
NA,canary,liger,0,
NA,canary,eagle,1,
NA,canary,carp,0,
NA,canary,cockroach,0,
NA,canary,waterbear,0,
NA,canary,gerbil,0,
NA,canary,shrew,0,
NA,canary,sugarglider,0,
NA,canary,oppy,0,
NA,canary,lemur,0,
NA,canary,ostrich,0,
NA,canary,redpanda,0,
NA,canary,pelican,0,
NA,canary,gazelle,0,
NA,canary,wasp,0,
NA,canary,pteordactyl,0,
NA,canary,carpetbeetle,0,
NA,canary,whale,0,
NA,canary,sheep,0,
NA,canary,horse,0,
NA,canary,humpbackwhale,0,
NA,canary,monkey,1,
NA,canary,terrier,0,
NA,canary,stork,0,
NA,canary,opossum,0,
NA,canary,starfish,0,
NA,canary,goby,0,
NA,canary,steer,0,
NA,canary,donkey,0,
NA,canary,mink,0,
NA,canary,macaw,0,
NA,canary,chipmunk,1,
NA,canary,ram,0,
NA,canary,rat,0,
NA,canary,oriole,0,
NA,canary,ray,0,
NA,canary,koala,0,
NA,canary,capuchin,0,
NA,canary,guineapig,0,
NA,canary,ibex,0,
NA,canary,tapir,0,
NA,canary,salmon,0,
NA,canary,oyster,0,
NA,canary,sunbear,0,
NA,canary,duckling,0,
NA,canary,dog,0,
NA,canary,hyena,0,
NA,canary,skunk,0,
NA,canary,cobra,0,
NA,canary,sparrow,0,
NA,canary,nutria,0,
NA,canary,chicken,0,
NA,canary,gnat,0,
NA,canary,condor,0,
NA,canary,scorpion,0,
NA,canary,sabertoothedtiger,0,
NA,canary,piranha,0,
NA,canary,cougar,0,
NA,canary,penguin,0,
NA,canary,porcupine,0,
NA,canary,grizzlybear,0,
NA,canary,ferret,0,
NA,canary,koi,0,
NA,canary,jaguar,0,
NA,canary,tabby,0,
NA,canary,emu,0,
NA,canary,carrion,0,
NA,canary,nightingale,0,
NA,canary,orca,0,
NA,canary,honeybadger,0,
NA,canary,lion,0,
NA,canary,seal,0,
NA,canary,puma,0,
NA,canary,woodchuck,0,
NA,canary,viper,0,
NA,canary,zebu,0,
NA,canary,newt,0,
NA,canary,cow,0,
NA,canary,manx,0,
NA,canary,cod,0,
NA,canary,wallaby,0,
NA,canary,swallow,0,
NA,canary,groundhog,0,
NA,canary,treefrog,0,
NA,canary,sloth,0,
NA,canary,sandshark,0,
NA,canary,gopher,0,
NA,canary,isopod,0,
NA,canary,weasel,0,
NA,canary,turkey,0,
NA,canary,reindeer,0,
NA,canary,yak,0,
NA,canary,marmot,0,
NA,canary,polarbear,0,
NA,canary,squirrel,0,
NA,canary,chowchow,0,
NA,canary,tiger,0,
NA,canary,wildcat,0,
NA,canary,gnu,0,
NA,canary,lizard,0,
NA,canary,robin,0,
NA,canary,moth,0,
NA,canary,squid,0,
NA,canary,rooster,0,
NA,canary,mockingbird,0,
NA,canary,warthog,0,
NA,canary,mouse,0,
NA,canary,killerwhale,0,
NA,canary,ewe,0,
NA,canary,capybara,0,
NA,canary,moose,0,
NA,canary,snail,0,
NA,canary,leopard,0,
NA,canary,clownfish,0,
NA,canary,unicorn,0,
NA,canary,tuna,0,
NA,canary,hummingbird,0,
NA,canary,pitbull,0,
NA,canary,macaque,0,
NA,canary,wren,0,
NA,canary,flea,0,
NA,canary,ermine,0,
NA,canary,human,0,
NA,canary,mongoose,0,
NA,canary,jackal,0,
NA,canary,elk,0,
NA,canary,conure,0,
NA,canary,hat,0,
NA,canary,raven,0,
NA,canary,vulture,0,
NA,canary,manatee,0,
NA,canary,flamingo,0,
NA,canary,falcon,0,
NA,canary,tick,0,
NA,canary,clam,0,
NA,canary,marlin,0,
NA,canary,marmoset,0,
NA,canary,eel,0,
NA,canary,mosquito,0,
NA,canary,walrus,0,
NA,canary,firefly,0,
NA,canary,seacucumber,0,
NA,canary,cicada,0,
NA,canary,lobster,0,
NA,canary,fox,0,
NA,canary,rattlesnake,0,
NA,canary,greatwhiteshark,0,
NA,canary,lark,0,
NA,canary,stingray,0,
NA,canary,trout,0,
NA,canary,cottonmouth,0,
NA,canary,slug,0,
NA,canary,raptor,0,
NA,canary,pika,0,
NA,canary,shrimp,0,
NA,canary,wolf,0,
NA,canary,ox,0,
NA,canary,octopus,0,
NA,canary,meerkat,0,
NA,canary,owl,0,
NA,canary,hammerheadshark,0,
NA,canary,millipede,0,
NA,canary,graywolf,0,
NA,canary,hen,0,
NA,canary,hare,0,
NA,canary,pufferfish,0,
NA,canary,cricket,0,
NA,canary,serval,0,
NA,canary,toucan,1,
NA,canary,crane,0,
NA,canary,otter,0,
NA,canary,centipede,0,
NA,canary,otwe,0,
NA,canary,lynx,0,
NA,canary,howlermonkey,0,
NA,canary,hornet,0,
NA,canary,pib,0,
NA,canary,deer,0,
NA,canary,pig,0,
NA,canary,gecko,0,
NA,canary,mole,0,
NA,canary,quail,0,
NA,canary,parakeet,0,
NA,canary,finch,0,
NA,canary,mockingjay,0,
NA,canary,puppy,0,
NA,canary,wombat,0,
NA,canary,phoenix,0,
NA,canary,toad,0,
NA,canary,drag,0,
NA,canary,fisher,0,
NA,canary,cuttlefish,0,
NA,canary,gorilla,0,
NA,canary,caribou,0,
NA,iguana,peacock,0,
NA,iguana,pheasant,0,
NA,iguana,spidermonkey,0,
NA,iguana,prairiedog,0,
NA,iguana,tasmaniandevil,0,
NA,iguana,peccary,0,
NA,iguana,komododragon,1,
NA,iguana,swan,0,
NA,iguana,tyrannosaurusrex,0,
NA,iguana,scottishshetland,0,
NA,iguana,llama,0,
NA,iguana,kitten,0,
NA,iguana,kingcobra,0,
NA,iguana,stinkbug,0,
NA,iguana,parrot,0,
NA,iguana,urangutan,0,
NA,iguana,quahog,0,
NA,iguana,labradorretriever,0,
NA,iguana,panda,0,
NA,iguana,wildebeest,0,
NA,iguana,tarantula,0,
NA,iguana,velociraptor,0,
NA,iguana,kangaroo,1,
NA,iguana,stallion,0,
NA,iguana,mule,0,
NA,iguana,tortoise,0,
NA,iguana,mantis,0,
NA,iguana,orangutan,0,
NA,iguana,raccoon,0,
NA,iguana,mussel,0,
NA,iguana,vole,0,
NA,iguana,weevil,0,
NA,iguana,ocelot,0,
NA,iguana,poodle,0,
NA,iguana,ladybug,0,
NA,iguana,rabbit,0,
NA,iguana,worm,0,
NA,iguana,seahorse,0,
NA,iguana,seagull,0,
NA,iguana,shark,0,
NA,iguana,pony,0,
NA,iguana,spermwhale,0,
NA,iguana,jackrabbit,0,
NA,iguana,woodpecker,0,
NA,iguana,magpie,0,
NA,iguana,rhinoceros,0,
NA,iguana,possum,0,
NA,iguana,maltese,0,
NA,iguana,jellyfish,0,
NA,iguana,xerus,0,
NA,iguana,platypus,0,
NA,iguana,nakedmolerat,0,
NA,iguana,narwhal,0,
NA,iguana,minnow,0,
NA,iguana,muskrat,0,
NA,iguana,monitor,0,
NA,iguana,redfox,0,
NA,iguana,kinkajou,0,
NA,iguana,python,1,
NA,iguana,swordfish,0,
NA,iguana,salamander,1,
NA,iguana,snake,1,
NA,iguana,mountainlion,0,
NA,iguana,turtle,1,
NA,iguana,spider,0,
NA,iguana,persian,0,
NA,iguana,whaleshark,0,
NA,iguana,zebra,0,
NA,iguana,mantaray,0,
NA,iguana,pigeon,0,
NA,iguana,wolverine,0,
NA,iguana,sealion,0,
NA,iguana,liger,0,
NA,iguana,waterbear,0,
NA,iguana,shrew,0,
NA,iguana,sugarglider,0,
NA,iguana,oppy,0,
NA,iguana,lemur,0,
NA,iguana,ostrich,0,
NA,iguana,redpanda,0,
NA,iguana,pelican,0,
NA,iguana,wasp,0,
NA,iguana,pteordactyl,0,
NA,iguana,whale,0,
NA,iguana,sheep,0,
NA,iguana,monkey,0,
NA,iguana,terrier,0,
NA,iguana,stork,0,
NA,iguana,opossum,1,
NA,iguana,starfish,0,
NA,iguana,steer,0,
NA,iguana,mink,0,
NA,iguana,macaw,0,
NA,iguana,ram,0,
NA,iguana,rat,0,
NA,iguana,oriole,0,
NA,iguana,ray,0,
NA,iguana,koala,0,
NA,iguana,tapir,0,
NA,iguana,salmon,0,
NA,iguana,oyster,0,
NA,iguana,sunbear,0,
NA,iguana,skunk,0,
NA,iguana,sparrow,1,
NA,iguana,nutria,0,
NA,iguana,scorpion,0,
NA,iguana,sabertoothedtiger,0,
NA,iguana,piranha,0,
NA,iguana,penguin,0,
NA,iguana,porcupine,0,
NA,iguana,koi,0,
NA,iguana,jaguar,0,
NA,iguana,tabby,0,
NA,iguana,nightingale,0,
NA,iguana,orca,0,
NA,iguana,lion,0,
NA,iguana,seal,0,
NA,iguana,puma,0,
NA,iguana,woodchuck,0,
