filename,cutoff,hit,fa,cost
zibb_p7_a3_b2,0.75,354,6466,6505
zibb_p7_a3_b2,0.8,344,6416,6465
zibb_p7_a3_b2,0.85,257,1626,1762
zibb_p7_a3_b2,0.9,72,27,348
zibb_p7_a3_b2,0.95,0,0,393
zibb_p7_a3_b2,1.0,0,0,393
zibb_p7_a3_b3,0.0,385,10485,10493
zibb_p7_a3_b3,0.05,385,10485,10493
zibb_p7_a3_b3,0.1,385,10485,10493
zibb_p7_a3_b3,0.15,385,10485,10493
zibb_p7_a3_b3,0.2,385,10485,10493
zibb_p7_a3_b3,0.25,385,10485,10493
zibb_p7_a3_b3,0.3,385,10485,10493
zibb_p7_a3_b3,0.35,385,10485,10493
zibb_p7_a3_b3,0.4,385,10485,10493
zibb_p7_a3_b3,0.45,383,10480,10490
zibb_p7_a3_b3,0.5,381,10358,10370
zibb_p7_a3_b3,0.55,381,10358,10370
zibb_p7_a3_b3,0.6,381,10358,10370
zibb_p7_a3_b3,0.65,381,10358,10370
zibb_p7_a3_b3,0.7,381,10358,10370
zibb_p7_a3_b3,0.75,374,8166,8185
zibb_p7_a3_b3,0.8,374,8166,8185
zibb_p7_a3_b3,0.85,329,5687,5751
zibb_p7_a3_b3,0.9,135,810,1068
zibb_p7_a3_b3,0.95,0,0,393
zibb_p7_a3_b3,1.0,0,0,393
zibb_p7_a4_b1,0.0,385,10485,10493
zibb_p7_a4_b1,0.05,385,10485,10493
zibb_p7_a4_b1,0.1,385,10485,10493
zibb_p7_a4_b1,0.15,385,10485,10493
zibb_p7_a4_b1,0.2,382,10480,10491
zibb_p7_a4_b1,0.25,360,9580,9613
zibb_p7_a4_b1,0.3,336,7132,7189
zibb_p7_a4_b1,0.35,317,4834,4910
zibb_p7_a4_b1,0.4,279,211,325
zibb_p7_a4_b1,0.45,267,192,318
zibb_p7_a4_b1,0.5,230,123,286
zibb_p7_a4_b1,0.55,204,74,263
zibb_p7_a4_b1,0.6,171,29,251
zibb_p7_a4_b1,0.65,144,6,255
zibb_p7_a4_b1,0.7,125,3,271
zibb_p7_a4_b1,0.75,96,1,298
zibb_p7_a4_b1,0.8,71,0,322
zibb_p7_a4_b1,0.85,36,0,357
zibb_p7_a4_b1,0.9,0,0,393
zibb_p7_a4_b1,0.95,0,0,393
zibb_p7_a4_b1,1.0,0,0,393
zibb_p7_a5_b1,0.0,385,10485,10493
zibb_p7_a5_b1,0.05,385,10485,10493
zibb_p7_a5_b1,0.1,385,10485,10493
zibb_p7_a5_b1,0.15,385,10485,10493
zibb_p7_a5_b1,0.2,381,10457,10469
zibb_p7_a5_b1,0.25,348,8611,8656
zibb_p7_a5_b1,0.3,319,4837,4911
zibb_p7_a5_b1,0.35,307,2440,2526
zibb_p7_a5_b1,0.4,268,199,324
zibb_p7_a5_b1,0.45,247,168,314
zibb_p7_a5_b1,0.5,198,76,271
zibb_p7_a5_b1,0.55,175,34,252
zibb_p7_a5_b1,0.6,124,3,272
zibb_p7_a5_b1,0.65,107,1,287
zibb_p7_a5_b1,0.7,71,0,322
zibb_p7_a5_b1,0.75,48,0,345
zibb_p7_a5_b1,0.8,24,0,369
zibb_p7_a5_b1,0.85,10,0,383
zibb_p7_a5_b1,0.9,0,0,393
zibb_p7_a5_b1,0.95,0,0,393
zibb_p7_a5_b1,1.0,0,0,393
zip,0.0,385,10485,10493
zip,0.05,385,10485,10493
zip,0.1,385,10485,10493
zip,0.15,385,10485,10493
zip,0.2,385,10485,10493
zip,0.25,385,10485,10493
zip,0.3,385,10485,10493
zip,0.35,385,10485,10493
zip,0.4,355,8630,8668
zip,0.45,320,4861,4934
zip,0.5,269,2396,2520
zip,0.55,231,141,303
zip,0.6,218,97,272
zip,0.65,194,72,271
zip,0.7,190,72,275
zip,0.75,188,70,275
zip,0.8,173,49,269
zip,0.85,149,20,264
zip,0.9,49,0,344
zip,0.95,0,0,393
zip,1.0,0,0,393
zibb_p3_a05_b05,0.0,385,10485,10493
zibb_p3_a05_b05,0.05,385,10485,10493
zibb_p3_a05_b05,0.1,357,9578,9614
zibb_p3_a05_b05,0.15,332,7121,7182
zibb_p3_a05_b05,0.2,311,4816,4898
zibb_p3_a05_b05,0.25,284,2405,2514
zibb_p3_a05_b05,0.3,269,2387,2511
zibb_p3_a05_b05,0.35,239,153,307
zibb_p3_a05_b05,0.4,208,118,303
zibb_p3_a05_b05,0.45,201,117,309
zibb_p3_a05_b05,0.5,187,76,282
zibb_p3_a05_b05,0.55,169,69,293
zibb_p3_a05_b05,0.6,155,51,289
zibb_p3_a05_b05,0.65,151,51,293
zibb_p3_a05_b05,0.7,149,51,295
zibb_p3_a05_b05,0.75,148,50,295
zibb_p3_a05_b05,0.8,144,50,299
zibb_p3_a05_b05,0.85,134,27,286
zibb_p3_a05_b05,0.9,111,4,286
zibb_p3_a05_b05,0.95,13,0,380
zibb_p3_a05_b05,1.0,0,0,393
zibb_p3_a075_b05,0.0,385,10485,10493
zibb_p3_a075_b05,0.05,385,10485,10493
zibb_p3_a075_b05,0.1,359,9579,9613
zibb_p3_a075_b05,0.15,334,7126,7185
zibb_p3_a075_b05,0.2,314,4822,4901
zibb_p3_a075_b05,0.25,288,2409,2514
zibb_p3_a075_b05,0.3,262,183,314
zibb_p3_a075_b05,0.35,236,154,311
zibb_p3_a075_b05,0.4,207,118,304
zibb_p3_a075_b05,0.45,187,73,279
zibb_p3_a075_b05,0.5,167,67,293
zibb_p3_a075_b05,0.55,163,67,297
zibb_p3_a075_b05,0.6,137,41,297
zibb_p3_a075_b05,0.65,131,41,303
zibb_p3_a075_b05,0.7,129,40,304
zibb_p3_a075_b05,0.75,116,17,294
zibb_p3_a075_b05,0.8,116,17,294
zibb_p3_a075_b05,0.85,98,2,297
zibb_p3_a075_b05,0.9,54,0,339
zibb_p3_a075_b05,0.95,0,0,393
zibb_p3_a075_b05,1.0,0,0,393
zibb_p3_a1_b05,0.0,385,10485,10493
zibb_p3_a1_b05,0.05,385,10485,10493
zibb_p3_a1_b05,0.1,361,9580,9612
zibb_p3_a1_b05,0.15,336,7127,7184
zibb_p3_a1_b05,0.2,305,2428,2516
zibb_p3_a1_b05,0.25,287,2416,2522
zibb_p3_a1_b05,0.3,240,160,313
zibb_p3_a1_b05,0.35,216,124,301
zibb_p3_a1_b05,0.4,205,124,312
zibb_p3_a1_b05,0.45,182,76,287
zibb_p3_a1_b05,0.5,157,71,307
zibb_p3_a1_b05,0.55,135,38,296
zibb_p3_a1_b05,0.6,123,38,308
zibb_p3_a1_b05,0.65,111,37,319
zibb_p3_a1_b05,0.7,102,12,303
zibb_p3_a1_b05,0.75,97,12,308
zibb_p3_a1_b05,0.8,79,2,316
zibb_p3_a1_b05,0.85,62,0,331
zibb_p3_a1_b05,0.9,28,0,365
zibb_p3_a1_b05,0.95,0,0,393
zibb_p3_a1_b05,1.0,0,0,393
zibb_p3_a2_b05,0.0,385,10485,10493
zibb_p3_a2_b05,0.05,385,10485,10493
zibb_p3_a2_b05,0.1,352,8621,8662
zibb_p3_a2_b05,0.15,323,4852,4922
zibb_p3_a2_b05,0.2,299,243,337
zibb_p3_a2_b05,0.25,268,208,333
zibb_p3_a2_b05,0.3,224,131,300
zibb_p3_a2_b05,0.35,194,77,276
zibb_p3_a2_b05,0.4,186,76,283
zibb_p3_a2_b05,0.45,144,30,279
zibb_p3_a2_b05,0.5,111,27,309
zibb_p3_a2_b05,0.55,80,1,314
zibb_p3_a2_b05,0.6,64,1,330
zibb_p3_a2_b05,0.65,35,0,358
zibb_p3_a2_b05,0.7,28,0,365
zibb_p3_a2_b05,0.75,20,0,373
zibb_p3_a2_b05,0.8,8,0,385
zibb_p3_a2_b05,0.85,2,0,391
zibb_p3_a2_b05,0.9,0,0,393
zibb_p3_a2_b05,0.95,0,0,393
zibb_p3_a2_b05,1.0,0,0,393
zibb_p3_a3_b05,0.0,385,10485,10493
zibb_p3_a3_b05,0.05,385,10485,10493
zibb_p3_a3_b05,0.1,339,7151,7205
zibb_p3_a3_b05,0.15,315,2459,2537
zibb_p3_a3_b05,0.2,287,235,341
zibb_p3_a3_b05,0.25,248,176,321
zibb_p3_a3_b05,0.3,206,78,265
zibb_p3_a3_b05,0.35,169,36,260
zibb_p3_a3_b05,0.4,138,30,285
zibb_p3_a3_b05,0.45,106,3,290
zibb_p3_a3_b05,0.5,63,1,331
zibb_p3_a3_b05,0.55,47,0,346
zibb_p3_a3_b05,0.6,25,0,368
zibb_p3_a3_b05,0.65,14,0,379
zibb_p3_a3_b05,0.7,6,0,387
zibb_p3_a3_b05,0.75,2,0,391
zibb_p3_a3_b05,0.8,0,0,393
zibb_p3_a3_b05,0.85,0,0,393
zibb_p3_a3_b05,0.9,0,0,393
zibb_p3_a3_b05,0.95,0,0,393
zibb_p3_a3_b05,1.0,0,0,393
zibb_p4_a05_b05,0.0,385,10485,10493
zibb_p4_a05_b05,0.05,385,10485,10493
zibb_p4_a05_b05,0.1,366,10092,10119
zibb_p4_a05_b05,0.15,344,8595,8644
zibb_p4_a05_b05,0.2,311,4806,4888
zibb_p4_a05_b05,0.25,292,2407,2508
zibb_p4_a05_b05,0.3,283,2399,2509
zibb_p4_a05_b05,0.35,270,2384,2507
zibb_p4_a05_b05,0.4,242,155,306
zibb_p4_a05_b05,0.45,214,125,304
zibb_p4_a05_b05,0.5,202,86,277
zibb_p4_a05_b05,0.55,190,80,283
zibb_p4_a05_b05,0.6,186,80,287
zibb_p4_a05_b05,0.65,182,68,279
zibb_p4_a05_b05,0.7,180,68,281
zibb_p4_a05_b05,0.75,180,67,280
zibb_p4_a05_b05,0.8,178,66,281
zibb_p4_a05_b05,0.85,167,42,268
zibb_p4_a05_b05,0.9,143,8,258
zibb_p4_a05_b05,0.95,48,0,345
zibb_p4_a05_b05,1.0,0,0,393
zibb_p4_a075_b05,0.0,385,10485,10493
zibb_p4_a075_b05,0.05,385,10485,10493
zibb_p4_a075_b05,0.1,366,10093,10120
zibb_p4_a075_b05,0.15,332,7121,7182
zibb_p4_a075_b05,0.2,313,4815,4895
zibb_p4_a075_b05,0.25,294,2413,2512
zibb_p4_a075_b05,0.3,283,2404,2514
zibb_p4_a075_b05,0.35,239,151,305
zibb_p4_a075_b05,0.4,221,116,288
zibb_p4_a075_b05,0.45,210,116,299
zibb_p4_a075_b05,0.5,194,75,274
zibb_p4_a075_b05,0.55,177,68,284
zibb_p4_a075_b05,0.6,167,49,275
zibb_p4_a075_b05,0.65,156,47,284
zibb_p4_a075_b05,0.7,149,47,291
zibb_p4_a075_b05,0.75,148,46,291
zibb_p4_a075_b05,0.8,134,24,283
zibb_p4_a075_b05,0.85,113,4,284
zibb_p4_a075_b05,0.9,89,0,304
zibb_p4_a075_b05,0.95,6,0,387
zibb_p4_a075_b05,1.0,0,0,393
zibb_p4_a2_b05,0.0,385,10485,10493
zibb_p4_a2_b05,0.05,385,10485,10493
zibb_p4_a2_b05,0.1,361,9586,9618
zibb_p4_a2_b05,0.15,319,4844,4918
zibb_p4_a2_b05,0.2,306,2448,2535
zibb_p4_a2_b05,0.25,281,224,336
zibb_p4_a2_b05,0.3,245,170,318
zibb_p4_a2_b05,0.35,223,127,297
zibb_p4_a2_b05,0.4,194,79,278
zibb_p4_a2_b05,0.45,185,78,286
zibb_p4_a2_b05,0.5,140,30,283
zibb_p4_a2_b05,0.55,110,28,311
zibb_p4_a2_b05,0.6,76,1,318
zibb_p4_a2_b05,0.65,76,1,318
zibb_p4_a2_b05,0.7,52,0,341
zibb_p4_a2_b05,0.75,37,0,356
zibb_p4_a2_b05,0.8,23,0,370
zibb_p4_a2_b05,0.85,6,0,387
zibb_p4_a2_b05,0.9,0,0,393
zibb_p4_a2_b05,0.95,0,0,393
zibb_p4_a2_b05,1.0,0,0,393
zibb_p4_a3_b05,0.0,385,10485,10493
zibb_p4_a3_b05,0.05,385,10485,10493
zibb_p4_a3_b05,0.1,352,8626,8667
zibb_p4_a3_b05,0.15,314,2460,2539
zibb_p4_a3_b05,0.2,298,249,344
zibb_p4_a3_b05,0.25,267,214,340
zibb_p4_a3_b05,0.3,224,131,300
zibb_p4_a3_b05,0.35,193,77,277
zibb_p4_a3_b05,0.4,166,35,262
zibb_p4_a3_b05,0.45,141,30,282
zibb_p4_a3_b05,0.5,99,3,297
zibb_p4_a3_b05,0.55,67,1,327
zibb_p4_a3_b05,0.6,31,0,362
zibb_p4_a3_b05,0.65,28,0,365
zibb_p4_a3_b05,0.7,15,0,378
zibb_p4_a3_b05,0.75,10,0,383
zibb_p4_a3_b05,0.8,2,0,391
zibb_p4_a3_b05,0.85,0,0,393
zibb_p4_a3_b05,0.9,0,0,393
zibb_p4_a3_b05,0.95,0,0,393
zibb_p4_a3_b05,1.0,0,0,393
zibb_p5_a05_b05,0.0,385,10485,10493
zibb_p5_a05_b05,0.05,385,10485,10493
zibb_p5_a05_b05,0.1,382,10457,10468
zibb_p5_a05_b05,0.15,355,9574,9612
zibb_p5_a05_b05,0.2,328,7114,7179
zibb_p5_a05_b05,0.25,310,4809,4892
zibb_p5_a05_b05,0.3,296,2411,2508
zibb_p5_a05_b05,0.35,286,2402,2509
zibb_p5_a05_b05,0.4,251,157,299
zibb_p5_a05_b05,0.45,250,157,300
zibb_p5_a05_b05,0.5,228,125,290
zibb_p5_a05_b05,0.55,218,93,268
zibb_p5_a05_b05,0.6,213,90,270
zibb_p5_a05_b05,0.65,209,90,274
zibb_p5_a05_b05,0.7,205,84,272
zibb_p5_a05_b05,0.75,205,84,272
zibb_p5_a05_b05,0.8,205,84,272
zibb_p5_a05_b05,0.85,205,84,272
zibb_p5_a05_b05,0.9,195,60,258
zibb_p5_a05_b05,0.95,98,4,299
zibb_p5_a05_b05,1.0,0,0,393
zibb_p5_a075_b05,0.0,385,10485,10493
zibb_p5_a075_b05,0.05,385,10485,10493
zibb_p5_a075_b05,0.1,381,10457,10469
zibb_p5_a075_b05,0.15,343,8597,8647
zibb_p5_a075_b05,0.2,329,7111,7175
zibb_p5_a075_b05,0.25,310,4800,4883
zibb_p5_a075_b05,0.3,293,2400,2500
zibb_p5_a075_b05,0.35,273,2376,2496
zibb_p5_a075_b05,0.4,245,146,294
zibb_p5_a075_b05,0.45,228,116,281
zibb_p5_a075_b05,0.5,220,116,289
zibb_p5_a075_b05,0.55,203,81,271
zibb_p5_a075_b05,0.6,193,76,276
zibb_p5_a075_b05,0.65,190,61,264
zibb_p5_a075_b05,0.7,184,61,270
zibb_p5_a075_b05,0.75,183,60,270
zibb_p5_a075_b05,0.8,171,36,258
zibb_p5_a075_b05,0.85,167,36,262
zibb_p5_a075_b05,0.9,143,9,259
zibb_p5_a075_b05,0.95,20,0,373
zibb_p5_a075_b05,1.0,0,0,393
zibb_p5_a1_b05,0.0,385,10485,10493
zibb_p5_a1_b05,0.05,385,10485,10493
zibb_p5_a1_b05,0.1,375,10343,10361
zibb_p5_a1_b05,0.15,345,8597,8645
zibb_p5_a1_b05,0.2,313,4809,4889
zibb_p5_a1_b05,0.25,301,2407,2499
zibb_p5_a1_b05,0.3,285,2397,2505
zibb_p5_a1_b05,0.35,265,173,301
zibb_p5_a1_b05,0.4,244,150,299
zibb_p5_a1_b05,0.45,227,121,287
zibb_p5_a1_b05,0.5,195,78,276
zibb_p5_a1_b05,0.55,191,78,280
zibb_p5_a1_b05,0.6,176,52,269
zibb_p5_a1_b05,0.65,170,48,271
zibb_p5_a1_b05,0.7,164,48,277
zibb_p5_a1_b05,0.75,155,25,263
zibb_p5_a1_b05,0.8,151,25,267
zibb_p5_a1_b05,0.85,124,9,278
zibb_p5_a1_b05,0.9,67,2,328
zibb_p5_a1_b05,0.95,0,0,393
zibb_p5_a1_b05,1.0,0,0,393
zibb_p5_a2_b05,0.0,385,10485,10493
zibb_p5_a2_b05,0.05,385,10485,10493
zibb_p5_a2_b05,0.1,367,10094,10120
zibb_p5_a2_b05,0.15,336,7128,7185
zibb_p5_a2_b05,0.2,310,2428,2511
zibb_p5_a2_b05,0.25,293,217,317
zibb_p5_a2_b05,0.3,266,188,315
zibb_p5_a2_b05,0.35,245,160,308
zibb_p5_a2_b05,0.4,223,123,293
zibb_p5_a2_b05,0.45,192,76,277
zibb_p5_a2_b05,0.5,148,31,276
zibb_p5_a2_b05,0.55,144,31,280
zibb_p5_a2_b05,0.6,108,5,290
zibb_p5_a2_b05,0.65,94,2,301
zibb_p5_a2_b05,0.7,82,2,313
zibb_p5_a2_b05,0.75,67,0,326
zibb_p5_a2_b05,0.8,52,0,341
zibb_p5_a2_b05,0.85,26,0,367
zibb_p5_a2_b05,0.9,6,0,387
zibb_p5_a2_b05,0.95,0,0,393
zibb_p5_a2_b05,1.0,0,0,393
zibb_p5_a3_b05,0.0,385,10485,10493
zibb_p5_a3_b05,0.05,385,10485,10493
zibb_p5_a3_b05,0.1,362,9588,9619
zibb_p5_a3_b05,0.15,322,4849,4920
zibb_p5_a3_b05,0.2,305,245,333
zibb_p5_a3_b05,0.25,286,229,336
zibb_p5_a3_b05,0.3,246,171,318
zibb_p5_a3_b05,0.35,224,129,298
zibb_p5_a3_b05,0.4,193,78,278
zibb_p5_a3_b05,0.45,167,35,261
zibb_p5_a3_b05,0.5,110,3,286
zibb_p5_a3_b05,0.55,100,3,296
zibb_p5_a3_b05,0.6,68,1,326
zibb_p5_a3_b05,0.65,43,0,350
zibb_p5_a3_b05,0.7,28,0,365
zibb_p5_a3_b05,0.75,19,0,374
zibb_p5_a3_b05,0.8,11,0,382
zibb_p5_a3_b05,0.85,2,0,391
zibb_p5_a3_b05,0.9,0,0,393
zibb_p5_a3_b05,0.95,0,0,393
zibb_p5_a3_b05,1.0,0,0,393
zibb_p6_a05_b05,0.0,385,10485,10493
zibb_p6_a05_b05,0.05,385,10485,10493
zibb_p6_a05_b05,0.1,385,10485,10493
zibb_p6_a05_b05,0.15,364,10092,10121
zibb_p6_a05_b05,0.2,344,8595,8644
zibb_p6_a05_b05,0.25,332,7113,7174
zibb_p6_a05_b05,0.3,315,4814,4892
zibb_p6_a05_b05,0.35,301,2419,2511
zibb_p6_a05_b05,0.4,295,2411,2509
zibb_p6_a05_b05,0.45,286,2399,2506
zibb_p6_a05_b05,0.5,260,170,303
zibb_p6_a05_b05,0.55,251,146,288
zibb_p6_a05_b05,0.6,251,137,279
zibb_p6_a05_b05,0.65,250,137,280
zibb_p6_a05_b05,0.7,250,137,280
zibb_p6_a05_b05,0.75,250,137,280
zibb_p6_a05_b05,0.8,250,137,280
zibb_p6_a05_b05,0.85,250,137,280
zibb_p6_a05_b05,0.9,240,113,266
zibb_p6_a05_b05,0.95,177,24,240
zibb_p6_a05_b05,1.0,0,0,393
zibb_p6_a075_b05,0.0,385,10485,10493
zibb_p6_a075_b05,0.05,385,10485,10493
zibb_p6_a075_b05,0.1,385,10485,10493
zibb_p6_a075_b05,0.15,364,10090,10119
zibb_p6_a075_b05,0.2,342,8587,8638
zibb_p6_a075_b05,0.25,311,4792,4874
zibb_p6_a075_b05,0.3,309,4792,4876
zibb_p6_a075_b05,0.35,296,2393,2490
zibb_p6_a075_b05,0.4,283,2374,2484
zibb_p6_a075_b05,0.45,256,152,289
zibb_p6_a075_b05,0.5,247,131,277
zibb_p6_a075_b05,0.55,242,131,282
zibb_p6_a075_b05,0.6,238,113,268
zibb_p6_a075_b05,0.65,237,112,268
zibb_p6_a075_b05,0.7,235,109,267
zibb_p6_a075_b05,0.75,234,109,268
zibb_p6_a075_b05,0.8,234,109,268
zibb_p6_a075_b05,0.85,223,83,253
zibb_p6_a075_b05,0.9,195,44,242
zibb_p6_a075_b05,0.95,72,1,322
zibb_p6_a075_b05,1.0,0,0,393
zibb_p6_a2_b05,0.0,385,10485,10493
zibb_p6_a2_b05,0.05,385,10485,10493
zibb_p6_a2_b05,0.1,381,10480,10492
zibb_p6_a2_b05,0.15,358,9576,9611
zibb_p6_a2_b05,0.2,317,4813,4889
zibb_p6_a2_b05,0.25,306,2413,2500
zibb_p6_a2_b05,0.3,290,201,304
zibb_p6_a2_b05,0.35,268,176,301
zibb_p6_a2_b05,0.4,248,151,296
zibb_p6_a2_b05,0.45,227,118,284
zibb_p6_a2_b05,0.5,198,73,268
zibb_p6_a2_b05,0.55,191,73,275
zibb_p6_a2_b05,0.6,158,34,269
zibb_p6_a2_b05,0.65,141,31,283
zibb_p6_a2_b05,0.7,119,7,281
zibb_p6_a2_b05,0.75,110,7,290
zibb_p6_a2_b05,0.8,92,1,302
zibb_p6_a2_b05,0.85,54,0,339
zibb_p6_a2_b05,0.9,15,0,378
zibb_p6_a2_b05,0.95,0,0,393
zibb_p6_a2_b05,1.0,0,0,393
zibb_p6_a3_b05,0.0,385,10485,10493
zibb_p6_a3_b05,0.05,385,10485,10493
zibb_p6_a3_b05,0.1,380,10457,10470
zibb_p6_a3_b05,0.15,349,8609,8653
zibb_p6_a3_b05,0.2,311,2433,2515
zibb_p6_a3_b05,0.25,303,223,313
zibb_p6_a3_b05,0.3,285,211,319
zibb_p6_a3_b05,0.35,249,162,306
zibb_p6_a3_b05,0.4,228,121,286
zibb_p6_a3_b05,0.45,196,74,271
zibb_p6_a3_b05,0.5,171,33,255
zibb_p6_a3_b05,0.55,149,27,271
zibb_p6_a3_b05,0.6,113,3,283
zibb_p6_a3_b05,0.65,94,1,300
zibb_p6_a3_b05,0.7,68,0,325
zibb_p6_a3_b05,0.75,51,0,342
zibb_p6_a3_b05,0.8,36,0,357
zibb_p6_a3_b05,0.85,12,0,381
zibb_p6_a3_b05,0.9,0,0,393
zibb_p6_a3_b05,0.95,0,0,393
zibb_p6_a3_b05,1.0,0,0,393
zibb_p7_a05_b05,0.0,385,10485,10493
zibb_p7_a05_b05,0.05,385,10485,10493
zibb_p7_a05_b05,0.1,385,10485,10493
zibb_p7_a05_b05,0.15,381,10457,10469
zibb_p7_a05_b05,0.2,363,10095,10125
zibb_p7_a05_b05,0.25,345,8613,8661
zibb_p7_a05_b05,0.3,335,7142,7200
zibb_p7_a05_b05,0.35,320,4855,4928
zibb_p7_a05_b05,0.4,307,2476,2562
zibb_p7_a05_b05,0.45,302,2468,2559
zibb_p7_a05_b05,0.5,298,2449,2544
zibb_p7_a05_b05,0.55,285,229,337
zibb_p7_a05_b05,0.6,284,228,337
zibb_p7_a05_b05,0.65,284,228,337
zibb_p7_a05_b05,0.7,284,228,337
zibb_p7_a05_b05,0.75,284,228,337
zibb_p7_a05_b05,0.8,284,228,337
zibb_p7_a05_b05,0.85,284,228,337
zibb_p7_a05_b05,0.9,284,228,337
zibb_p7_a05_b05,0.95,247,141,287
zibb_p7_a05_b05,1.0,0,0,393
zibb_p7_a075_b05,0.0,385,10485,10493
zibb_p7_a075_b05,0.05,385,10485,10493
zibb_p7_a075_b05,0.1,385,10485,10493
zibb_p7_a075_b05,0.15,381,10457,10469
zibb_p7_a075_b05,0.2,357,9579,9615
zibb_p7_a075_b05,0.25,347,8609,8655
zibb_p7_a075_b05,0.3,337,7139,7195
zibb_p7_a075_b05,0.35,322,4847,4918
zibb_p7_a075_b05,0.4,308,2452,2537
zibb_p7_a075_b05,0.45,303,2442,2532
zibb_p7_a075_b05,0.5,289,214,318
zibb_p7_a075_b05,0.55,276,194,311
zibb_p7_a075_b05,0.6,274,185,304
zibb_p7_a075_b05,0.65,274,184,303
zibb_p7_a075_b05,0.7,274,184,303
zibb_p7_a075_b05,0.75,274,184,303
zibb_p7_a075_b05,0.8,274,184,303
zibb_p7_a075_b05,0.85,274,184,303
zibb_p7_a075_b05,0.9,264,163,292
zibb_p7_a075_b05,0.95,200,59,252
zibb_p7_a075_b05,1.0,0,0,393
zibb_p7_a1_b05,0.0,385,10485,10493
zibb_p7_a1_b05,0.05,385,10485,10493
zibb_p7_a1_b05,0.1,385,10485,10493
zibb_p7_a1_b05,0.15,381,10457,10469
zibb_p7_a1_b05,0.2,359,9573,9607
zibb_p7_a1_b05,0.25,336,7126,7183
zibb_p7_a1_b05,0.3,320,4833,4906
zibb_p7_a1_b05,0.35,320,4833,4906
zibb_p7_a1_b05,0.4,305,2437,2525
zibb_p7_a1_b05,0.45,300,2431,2524
zibb_p7_a1_b05,0.5,276,191,308
zibb_p7_a1_b05,0.55,272,190,311
zibb_p7_a1_b05,0.6,270,172,295
zibb_p7_a1_b05,0.65,270,167,290
zibb_p7_a1_b05,0.7,269,167,291
zibb_p7_a1_b05,0.75,269,167,291
zibb_p7_a1_b05,0.8,269,167,291
zibb_p7_a1_b05,0.85,259,142,276
zibb_p7_a1_b05,0.9,232,97,258
zibb_p7_a1_b05,0.95,89,1,305
zibb_p7_a1_b05,1.0,0,0,393
zibb_p7_a2_b05,0.0,385,10485,10493
zibb_p7_a2_b05,0.05,385,10485,10493
zibb_p7_a2_b05,0.1,385,10485,10493
zibb_p7_a2_b05,0.15,376,10343,10360
zibb_p7_a2_b05,0.2,343,8594,8644
zibb_p7_a2_b05,0.25,310,4800,4883
zibb_p7_a2_b05,0.3,299,2399,2493
zibb_p7_a2_b05,0.35,296,2399,2496
zibb_p7_a2_b05,0.4,276,180,297
zibb_p7_a2_b05,0.45,269,165,289
zibb_p7_a2_b05,0.5,236,118,275
zibb_p7_a2_b05,0.55,231,118,280
zibb_p7_a2_b05,0.6,221,86,258
zibb_p7_a2_b05,0.65,211,60,242
zibb_p7_a2_b05,0.7,205,57,245
zibb_p7_a2_b05,0.75,193,34,234
zibb_p7_a2_b05,0.8,191,32,234
zibb_p7_a2_b05,0.85,168,16,241
zibb_p7_a2_b05,0.9,99,7,301
zibb_p7_a2_b05,0.95,0,0,393
zibb_p7_a2_b05,1.0,0,0,393
zibb_p7_a3_b05,0.0,385,10485,10493
zibb_p7_a3_b05,0.05,385,10485,10493
zibb_p7_a3_b05,0.1,385,10485,10493
zibb_p7_a3_b05,0.15,366,10095,10122
zibb_p7_a3_b05,0.2,331,7117,7179
zibb_p7_a3_b05,0.25,303,2412,2502
zibb_p7_a3_b05,0.3,295,202,300
zibb_p7_a3_b05,0.35,287,198,304
zibb_p7_a3_b05,0.4,263,175,305
zibb_p7_a3_b05,0.45,246,150,297
zibb_p7_a3_b05,0.5,210,72,255
zibb_p7_a3_b05,0.55,197,72,268
zibb_p7_a3_b05,0.6,171,30,252
zibb_p7_a3_b05,0.65,150,6,249
zibb_p7_a3_b05,0.7,131,4,266
zibb_p7_a3_b05,0.75,100,1,294
zibb_p7_a3_b05,0.8,79,0,314
zibb_p7_a3_b05,0.85,59,0,334
zibb_p7_a3_b05,0.9,11,0,382
zibb_p7_a3_b05,0.95,0,0,393
zibb_p7_a3_b05,1.0,0,0,393
