word,freq
fielder,0.55
fieldstrip,0.02
fieldwork,0.22
fiend,2.8
fiendish,0.59
fierce,4.78
fierceness,0.04
fiery,2.02
fiesta,1.25
fife,1.04
fifteen,17.55
fifth,19.2
fifty,18.82
fig,1.22
fight,201.08
fightable,0.02
fighter,12.78
figment,1.08
figural,0.02
figurate,0.02
figurative,0.08
figure,129.37
figurehead,0.27
figureless,0.02
figurer,0.02
figurine,0.27
filament,0.33
filbert,0.04
filcher,0.02
file,44.04
filer,0.02
filet,0.94
filial,0.29
filibuster,0.22
filigree,0.1
fill,43.94
filler,0.55
fillet,0.49
filling,9.69
filly,1.18
film,65.25
filmgoer,0.04
filmic,0.06
filmmaker,2.04
filmstrip,0.08
filmy,0.08
filter,3.18
filth,4.53
filthiness,0.18
filthy,16.43
filtration,0.45
fin,3.41
finagle,0.2
final,49.67
finale,2.45
finalist,0.47
finality,0.39
finalize,0.51
finance,5.35
financial,15.24
financier,0.33
finch,4.02
find,830.96
finder,1.67
fine,598.08
fineness,0.02
finery,0.27
finesse,1.39
finger,36.67
fingerboard,0.08
fingernail,1.33
fingerprint,3.2
fingertip,0.2
finicky,0.2
finis,0.14
finish,98.92
finisher,0.16
finite,0.65
fink,4.04
fir,0.43
fire,215.49
firearm,1.49
fireball,1.49
firebomb,0.08
firebox,0.04
firebrand,0.02
firebreak,0.06
firebug,0.24
firecracker,1.06
firefight,0.69
firefighter,1.02
firefly,0.55
firehose,#N/A
firehouse,1.22
firehydrant,#N/A
firelight,0.49
fireman,2.92
fireplace,5.08
fireplug,0.2
firepower,1.92
fireproof,0.16
fireside,0.39
firestorm,0.12
firetrap,0.18
firetruck,0.06
firewall,1.08
firewater,0.37
fireweed,0.02
firewood,1.51
firework,0.16
fireworks,5.63
firm,35.27
firma,0.2
firmament,0.49
firmamental,0.02
firmness,0.24
firmware,0.06
first,840.57
firstborn,0.78
firstling,0.02
firth,0.16
fiscal,0.76
fish,83.49
fishbone,0.08
fishbowl,0.18
fisherman,4.33
fisherwoman,0.06
fishery,0.22
fisheye,0.04
fishhook,0.04
fishing,23.61
fishinghook,#N/A
fishingpole,#N/A
fishingrod,#N/A
fishless,0.02
fishmeal,0.04
fishmonger,0.12
fishnet,0.22
fishpond,0.06
fishtail,0.04
fishtank,#N/A
fishwife,0.14
fishy,2.8
fissile,0.14
fission,0.31
fissionable,0.04
fissure,0.43
fist,7.35
fistfight,0.47
fistful,0.59
fistic,0.02
fisticuffs,0.18
fistula,0.18
fit,57.59
fitful,0.04
fitness,1.75
fitter,0.16
five,285.45
fiver,0.49
fix,86.78
fixable,0.39
fixate,0.14
fixation,0.69
fixedness,#N/A
fixer,0.71
fixture,0.63
fizz,0.61
fizzle,0.2
fizzy,0.22
fjord,0.47
flab,0.18
flabbergasted,0.29
flabby,0.8
flaccid,0.47
flag,17.49
flagellant,0.02
flagellate,0.04
flagellation,0.12
flageolet,0.02
flagman,0.06
flagon,0.31
flagpole,0.73
flagrant,0.57
flagship,0.96
flagstaff,0.82
flagstone,0.16
flail,0.18
flair,2.27
flak,1.06
flake,1.75
flakiness,0.02
flaky,0.88
flam,0.02
flambeau,#N/A
flamboyance,0.02
flamboyant,0.45
flame,9.04
flamenco,0.35
flameout,0.1
flamer,0.16
flamethrower,0.57
flaming,2.55
flamingo,1.18
flammable,0.71
flan,1.69
flange,0.24
flank,4.63
flanker,0.1
flannel,1.37
flap,2.65
flapdoodle,0.06
flapjack,0.25
flapper,0.2
flare,4.22
flares,1.41
flash,15.35
flashback,1.06
flashbulb,0.06
flasher,0.33
flashgun,0.02
flashiness,0.04
flashlight,5.92
flashover,0.06
flashpoint,0.08
flashy,1.9
flask,1.12
flat,26.22
flatbed,0.41
flatcar,0.1
flatfish,0.1
flatfoot,0.65
flathead,0.24
flatiron,0.12
flatland,0.04
flatlander,0.06
flatness,0.08
flatten,1.24
flatter,3.92
flattered,7.8
flatterer,0.33
flattering,3.82
flattery,1.37
flattop,0.27
flatulence,0.55
flatulent,0.22
flatus,0.02
flatware,0.31
flatwork,0.02
flatworm,0.02
flaunt,0.98
flautist,0.16
flavor,5
flavorful,0.06
flavorings,0.1
flavorless,0.06
flaw,3.04
flawed,1.24
flawless,1.57
flax,0.47
flaxseed,0.1
flay,0.16
flea,3.31
fleabag,0.49
fleck,0.14
fledge,0.04
fledgling,0.25
flee,4.57
fleece,1.16
fleecy,0.06
fleer,0.08
fleet,10.59
fleetness,0.02
flesh,22.06
fleshless,0.12
fleshpot,0.04
fleshy,0.57
fletch,1.02
flex,0.98
flexibility,0.98
flexible,2.67
flexor,0.1
flexure,0.06
flibbertigibbet,0.08
flick,5.04
flicker,0.69
flier,2.14
flight,59.69
flightless,0.14
flighty,0.53
flimflam,0.06
flimsy,0.82
flinch,1.14
flincher,0.06
fling,3.53
flint,4.35
flintlock,0.14
flinty,0.16
flip,14.27
flippancy,0.02
flippant,0.35
flipper,0.88
flipping,2.92
flirt,3.92
flirtation,0.71
flirtatious,0.27
flirter,0.02
flirty,0.51
flit,0.49
flitter,0.06
flivver,0.02
float,7.47
floatability,0.02
floater,0.98
flocculation,0.04
flock,4.65
floe,0.22
flog,0.29
flood,5.71
floodgate,0.04
floodlight,0.1
floodplain,0.04
floodwater,0.06
floor,100.63
floorboard,0.25
flooring,0.43
floorshow,0.22
floorwalker,0.12
floozy,0.76
flop,2.31
flophouse,0.33
flopper,0.04
floppy,1.14
flora,2.24
floral,0.73
florescence,0.02
florescent,0.1
floribunda,0.04
florid,0.08
florin,0.35
florist,2.41
floss,1.96
flotation,0.39
flotilla,0.02
flotsam,0.25
flounce,0.02
flouncy,0.1
flounder,0.84
flour,3.16
flourish,0.8
flourless,0.02
floury,0.04
flout,0.2
flow,13.75
flower,22.76
flowerbed,0.12
flowering,0.27
flowerless,0.02
flowerpot,0.27
flowery,0.67
flowstone,0.02
flu,8.71
flub,0.06
fluctuant,0.02
fluctuate,0.22
fluctuating,0.29
fluctuation,0.33
flue,0.41
fluent,1.16
fluff,1.41
fluffy,3.63
fluid,8.94
fluidity,0.08
fluke,1.75
flume,0.16
flummox,0.02
flummoxed,0.16
flunk,1.8
flunky,0.69
fluoresce,0.04
fluorescent,0.59
fluoridation,0.02
fluoride,0.24
fluorine,0.1
fluorite,0.06
fluorocarbon,0.04
fluoroscope,0.25
fluorspar,0.02
flurry,0.47
flush,9.37
flusher,0.16
fluster,0.06
flute,2.12
flutist,0.02
flutter,0.86
fluttery,0.18
flux,1.04
fly,85
flyable,0.06
flyaway,0.1
flyblown,#N/A
flyboy,0.45
flyby,0.16
flycatcher,0.04
flyer,3.39
flyleaf,0.06
flyover,0.08
flypaper,0.27
flyspeck,0.08
flyswatter,0.04
flytrap,0.2
flyweight,0.06
foal,0.27
foam,3.51
foamy,0.27
fob,0.27
focal,0.57
focus,29.39
fodder,0.37
foe,1.84
fog,9.45
fogbound,0.04
fogey,0.06
fogginess,0.02
foggy,1.29
foghorn,0.24
foible,0.04
foil,1.22
foist,0.16
fold,8.63
folder,1.63
folderol,0.08
foldout,0.08
foliage,0.53
folic,0.14
folio,0.08
folk,7.16
folklore,0.88
folkloric,0.02
folksong,0.02
folksy,0.16
folktale,0.1
folkway,#N/A
follicle,0.24
follicular,0.06
follow,123.2
follower,0.67
following,45.29
folly,1.45
foment,0.04
fond,12.33
fondant,0.12
fondle,0.49
fondness,0.51
fondue,0.92
font,0.94
food,154.43
foodie,0.12
foodless,0.04
foodstuff,0.04
fool,89.33
foolery,0.08
foolhardy,0.41
foolish,17.51
foolishness,2.08
foolproof,1.84
foolscap,0.02
foot,64.92
footage,8.27
football,37.53
footballer,0.31
footbath,0.08
footboard,0.02
footbridge,0.12
footer,0.1
footfall,0.04
footgear,0.02
foothold,0.57
footing,1.02
footlights,0.22
footling,0.06
footlocker,0.8
footloose,0.82
footman,0.08
footmark,0.02
footnote,0.35
footpad,0.08
footpath,0.27
footplate,0.02
footprint,1.08
footrace,0.06
footrest,0.1
footrope,0.02
footsie,0.37
footslogger,0.04
footstep,0.25
footsteps,6.31
footstone,0.02
footstool,0.16
footsy,0.04
footwear,0.78
footwork,0.92
footy,0.04
fop,0.22
foppery,0.04
foppish,0.06
foppishness,0.02
for,6895.1
forage,0.31
foramen,0.1
foraminifera,0.06
forasmuch,0.04
foray,0.43
forbear,0.16
forbearance,0.29
forbid,8.55
forbidding,0.39
force,70.67
forceful,0.86
forceps,0.67
forces,20.86
forcible,0.16
ford,11.51
fordo,0.12
fore,2.65
forearm,0.98
forebear,0.06
foreboding,0.45
forebrain,0.06
forecast,1.88
forecastle,0.12
foreclose,0.67
foreclosure,0.51
forecourt,0.04
foredeck,0.08
forefather,0.02
forefinger,0.27
forefront,0.39
forego,0.57
foregoing,0.12
foregone,0.41
foreground,0.43
forehand,0.1
forehead,7.84
foreign,22.29
foreigner,2.94
foreignness,0.02
foreknowledge,0.02
forelady,#N/A
foreleg,0.06
forelimb,0.02
forelock,0.04
foreman,5.55
foremast,0.02
foremost,1.69
forensic,3.92
forensics,3.76
foreordain,#N/A
forepaw,0.1
foreplay,2.51
forerunner,0.08
foresail,0.04
foresee,0.98
foreseeable,0.37
foreshadow,0.12
foresheet,0.02
foreshock,0.02
foresight,0.75
foresightedness,0.04
foreskin,0.35
forest,18.88
forestall,0.16
forestation,0.02
forestay,0.04
forested,0.04
forester,0.06
forestry,0.22
foretaste,0.02
foretell,0.31
foreteller,0.02
forethought,0.18
foretop,0.08
forevermore,0.53
forewarn,0.02
forewarning,0.02
forewoman,0.08
foreword,0.18
foreyard,0.06
forfeit,3.1
forfeiture,0.2
forfend,0.08
forge,3.25
forger,0.61
forgery,1.96
forget,277.06
forgetful,0.75
forgetfulness,0.53
forgettable,0.29
forgivable,0.12
forgive,76.8
forgiveness,7.94
forgiver,0.04
forgiving,2.49
forint,0.02
fork,8.82
forkful,0.02
forklift,0.96
forlorn,0.41
form,42.75
formable,0.02
formal,8.31
formaldehyde,0.67
formalin,0.04
formalism,0.02
formality,2.16
formalize,0.12
format,1.06
formation,3.98
formative,0.29
former,18.27
formfitting,0.02
formic,0.1
formidable,1.71
formless,0.08
formula,7.86
formulaic,0.1
formulary,0.04
formulate,0.59
formulation,0.25
fornicate,0.49
fornication,0.86
fornicator,0.18
forsake,0.9
forsooth,0.06
forswear,0.08
forsworn,0.08
fort,15.43
forte,0.59
forth,15.76
forthcoming,1.37
forthright,0.67
forthrightness,0.04
fortification,0.1
fortify,0.24
fortitude,0.65
fortnight,0.9
fortress,3.37
fortuitous,0.39
fortunate,8.22
fortune,29.76
fortuneteller,0.25
fortunetelling,0.02
forty,10.57
fortyish,0.02
forum,2.04
forward,72.33
forwarder,0.04
forwarding,1.1
forwards,1.39
fossil,1.55
fossilization,0.02
fossilized,0.22
foster,12.02
foul,14.47
foulard,0.08
foulmouthed,#N/A
foulness,0.04
found,396
foundation,14.51
founder,2.12
founding,1.75
foundling,0.18
foundry,0.41
fount,0.08
fountain,6.9
four,255.78
foursome,0.65
foursquare,0.08
fourth,26.45
fovea,0.02
fowl,0.69
fowling,0.06
fox,21.61
foxglove,0.08
foxhole,0.94
foxhound,0.04
foxhunt,0.06
foxhunting,0.06
foxtrot,1.08
foxy,3.06
foyer,0.88
fracas,0.2
fractal,0.18
fraction,2.04
fractional,0.02
fractious,0.16
fracture,5.18
fragile,5.14
fragility,0.14
fragment,1.88
fragmentary,0.04
fragmentation,0.14
fragrance,1.18
fragrant,0.71
frail,1.59
frailty,0.35
fraise,0.02
frame,14.1
framer,0.06
framework,0.39
franc,0.8
franchise,2.37
franchisee,0.02
francium,0.02
frangible,0.08
frangipani,0.04
frank,159.39
frankincense,0.24
frankness,0.31
frantic,2.27
frap,0.02
frappe,0.1
frat,3.14
fraternal,0.33
fraternity,3.35
fraternization,0.06
fraternize,0.31
fratricidal,0.02
frau,1.63
fraud,10.04
fraudulent,0.35
fraught,0.69
fray,0.94
frayed,0.45
frays,#N/A
frazzle,0.12
freak,36.75
freakiness,0.02
freakish,0.49
freaky,5
freckle,0.59
freckled,0.12
freckles,1.98
free,177.53
freebase,0.1
freebie,0.8
freeborn,0.1
freedom,33.1
freelance,2.12
freelancer,0.76
freeloader,0.16
freeman,2.53
freemason,0.2
freemasonry,0.06
freesia,0.14
freestanding,0.08
freestyle,1.1
freethinker,0.02
freethinking,0.08
freeware,0.02
freeway,5.53
freewill,0.1
freeze,32.16
freezer,5.16
freezing,13.33
freight,3.84
freighter,2.14
frenetic,0.06
frenzied,0.31
frenzy,2.02
freq,0.02
frequency,6.61
frequent,2.75
frequenter,0.04
fresco,0.33
fresh,54.51
freshen,2.57
freshener,0.39
freshet,0.02
freshman,7.35
freshness,0.57
freshwater,0.69
fret,1.86
fretful,0.04
fretfulness,0.02
friable,0.1
friar,1.73
fricassee,0.18
friction,1.24
frictionless,0.02
fridge,9.84
fried,10.16
friend,419.29
friendless,0.47
friendliness,0.12
friendly,26.04
friendship,22.82
frieze,0.04
frig,0.08
frigate,0.35
frigging,2.35
fright,2.76
frighten,6.35
frightened,23.25
frightener,0.04
frightening,5.76
frightful,1.16
frigid,1.39
frigidity,0.06
frill,0.02
frilly,0.31
fringe,1.67
frisbee,1.86
frisk,1.55
friskiness,0.02
frisky,1.69
frit,0.02
frittata,0.33
fritter,0.29
fritz,4.65
frivolity,0.18
frivolous,1.2
frizz,0.04
frizzy,0.35
frock,0.84
frog,11.82
frogfish,0.04
froggy,0.59
frogman,0.14
frolic,0.82
frolicsome,0.02
from,2039.06
frond,0.04
front,181.55
frontage,0.2
frontal,1.88
frontbencher,#N/A
frontier,3.27
frontiersman,0.02
frosh,0.12
frost,4.8
frostbite,0.88
frosted,0.8
frosting,1.41
frosty,2.37
froth,0.2
frothy,0.24
frottage,0.02
froufrou,0.08
frown,2.04
frowner,0.02
frowzy,0.04
frozen,15.33
fructose,0.06
frugal,0.18
fruit,21.73
fruitcake,2.06
fruited,0.14
fruiter,0.08
fruitful,0.92
fruition,0.33
fruitless,0.45
fruity,1.29
frump,0.14
frumpy,0.18
frustrate,0.27
frustrated,5
frustrating,2.47
frustration,2.98
fry,8.39
fryer,0.65
fryingpan,#N/A
fuchsia,0.45
fuck,378.57
fucker,13.16
fucking,325.55
fuckwit,0.2
fuddle,0.06
fudge,3.63
fudgy,0.12
fuehrer,0.12
fuel,17.18
fug,0.27
fugitive,5.18
fugue,0.53
fulcrum,0.2
fulfill,3.9
full,166.9
fullback,0.43
fullness,0.47
fulltime,0.04
fulminate,0.02
fulsome,0.08
fumble,0.78
fumbler,0.02
fume,0.24
fumigant,0.06
fumigate,0.14
fumigation,0.1
fumigator,0.02
fumy,0.02
fun,235.49
function,11.08
functional,2.73
functionality,0.08
functionary,0.04
fund,10.61
fundable,0.02
fundament,0.02
fundamental,3.27
fundamentalism,0.04
fundamentalist,0.51
funding,3.18
fundraiser,1.9
fundraising,0.73
funds,6.61
funeral,33.2
funerary,0.06
funereal,0.02
funfair,0.06
fungal,0.29
fungible,0.1
fungicidal,0.02
fungicide,0.06
fungus,2.2
funicular,0.06
funk,3.16
funky,5.08
funnel,1.1
funny,218.18
funnyman,0.1
fur,8.27
furbelow,0.04
furbish,#N/A
furfural,0.12
furious,6
furl,0.12
furless,0.02
furlong,0.61
furlough,0.69
furnace,2.71
furnish,0.94
furnished,1.22
furnishings,0.47
furniture,15.08
furor,0.12
furring,#N/A
furrow,0.1
furrowed,0.08
furry,2.39
further,52.75
furtherance,0.04
furthermost,0.04
furtive,0.31
fury,3.82
furze,0.02
fuse,4.86
fusel,0.02
fuselage,1.02
fusion,2.61
fuss,7.14
fussbudget,0.1
fusspot,0.04
fussy,1.55
futile,1.61
futility,0.49
futon,0.67
future,103.49
futurist,0.02
futuristic,0.33
futurity,0.04
futz,0.06
fuzz,1.86
fuzziness,0.04
fuzzy,5.82
gab,0.69
gabardine,0.12
gabber,0.02
gabble,0.12
gabbler,0.02
gabfest,0.1
gable,1.08
gad,0.51
gadabout,0.04
gadfly,0.06
gadget,2.43
gadgeteer,#N/A
gadgetry,0.06
gadolinium,0.12
gadwall,0.04
gaff,0.63
gaffer,0.33
gag,7.06
gaga,1.02
gaggle,0.45
gagman,0.02
gagster,0.04
gaiety,0.45
gain,13.73
gainer,0.08
gainful,0.12
gainsay,0.02
gait,0.31
gal,14.22
gala,1.76
galactic,1.1
galantine,0.04
galaxy,6.65
gale,4.9
gall,1.98
gallant,3.27
gallantry,0.61
gallbladder,0.73
galleon,0.31
gallery,8.51
galley,1.61
gallimaufry,#N/A
galling,0.18
gallivant,0.02
gallon,2.27
gallop,0.94
gallows,1.78
gallstone,0.12
galoot,0.29
galoots,0.1
galore,0.73
galosh,0.04
galumph,0.02
galvanic,0.1
galvanize,0.08
galvanized,0.27
gambit,0.37
gamble,8.94
gambler,4.59
gambling,16.59
gambol,0.02
game,233.84
gamekeeper,0.22
gamer,0.12
gamesmanship,0.08
gamesome,0.02
gamete,0.04
gamin,0.04
gamine,0.06
gaming,2.57
gamma,3.51
gammon,0.02
gammy,0.31
gamut,0.25
gamy,0.2
gander,1.08
gang,30.14
gangbang,0.1
gangbuster,0.02
ganger,0.02
gangland,0.53
ganglion,0.08
gangly,0.27
gangplank,0.39
gangrene,0.9
gangrenous,0.18
gangster,5.33
gangway,2.27
ganja,0.27
gannet,0.18
gantry,0.29
gap,4.27
gape,0.06
gaping,0.82
garage,27.22
garb,0.31
garbage,26.1
garbanzo,0.08
garbled,0.9
garcon,0.25
garden,26.55
gardener,4.2
gardenia,0.22
gardening,2.41
garfish,0.06
gargantuan,0.35
gargle,0.59
gargoyle,0.53
garish,0.22
garishness,0.08
garland,2.18
garlic,6
garlicky,0.04
garment,1.39
garnish,0.53
garnishment,0.06
garret,2.1
garrison,4.57
garrulity,#N/A
garrulous,0.1
garter,1.31
gas,67.78
gasbag,0.06
gaseous,0.2
gash,0.69
gashouse,0.08
gasification,0.02
gasket,0.67
gaskin,0.02
gaslight,0.33
gasman,0.12
gasmask,#N/A
gasoline,6.53
gasp,1.73
gasser,0.14
gassiness,0.02
gassy,0.43
gastric,0.82
gastritis,0.22
gastroenteritis,0.18
gastroenterologist,0.08
gastrointestinal,0.18
gastronomic,0.02
gastronomical,0.04
gastronomy,0.02
gasworks,0.14
gat,0.61
gate,32.04
gatecrash,0.02
gatecrasher,0.04
gatehouse,0.16
gatekeeper,0.69
gateman,0.02
gateway,1.98
gather,15.67
gatherer,0.04
gator,3.61
gauche,0.39
gaucherie,0.04
gaucho,0.55
gaud,#N/A
gaudy,0.41
gauge,2.2
gaunt,0.16
gauntlet,0.76
gauss,0.25
gauze,1.43
gauzy,0.02
gavel,0.76
gavotte,0.06
gawk,0.31
gawkiness,0.02
gawky,0.27
gawp,0.02
gay,59.08
gayness,0.12
gaze,2.53
gazebo,0.9
gazehound,0.02
gazelle,1.22
gazer,0.06
gazette,1.43
gazpacho,0.22
gear,16
gearbox,0.18
gearshift,0.22
gecko,0.37
geek,6.92
geeky,0.47
geezer,1.35
geisha,2.86
gel,1.63
gelatin,0.49
gelatinous,0.18
geld,0.04
gelding,0.41
gelignite,0.1
gem,2.47
gemstone,0.06
gen,4.04
gendarme,0.35
gender,2.8
gene,14.57
genealogical,0.06
genealogist,0.08
genealogy,0.41
general,115.39
generalissimo,0.33
generality,0.08
generalization,0.18
generalize,0.08
generalized,0.08
generate,2.43
generation,12.14
generational,0.08
generative,0.02
generator,5.69
generic,1.53
generosity,3.35
generous,16.71
genetic,7.55
geneticist,0.37
genetics,1.76
genial,0.2
geniality,0.02
genie,3.49
genital,0.53
genitalia,0.73
genitive,#N/A
genius,34.76
genocidal,0.18
genocide,1.22
genome,0.51
genomic,0.02
genre,1.06
gent,1.61
genteel,0.55
gentile,0.51
gentility,0.12
gentle,16.55
gentlefolk,0.04
gentleman,41.86
gentlemanlike,0.06
gentlemanliness,0.02
gentlemanly,0.41
gentleness,0.35
gentlewoman,0.16
gentrification,0.06
gentry,1.33
gents,2.94
genuflect,0.1
genuine,8.2
genus,0.29
geode,0.06
geodesic,0.06
geodetic,0.04
geographer,0.1
geographic,1.31
geographical,0.61
geography,2.29
geologic,0.06
geological,0.82
geologist,1
geology,0.92
geomagnetic,0.04
geomancy,0.04
geometric,0.45
geometrical,0.12
geometry,1.84
geophone,0.02
geophysical,0.06
geophysics,0.02
geopolitical,0.16
geopolitics,0.08
geostationary,0.02
geosynchronous,0.16
geothermal,0.16
geranium,0.16
gerbil,0.75
geriatric,0.53
geriatrics,0.18
geriatrist,0.02
germ,1.25
germane,0.16
germanium,0.08
germfree,0.1
germicidal,0.02
germinate,0.02
germination,0.02
germinator,0.04
germs,3.02
germy,0.06
gerund,#N/A
gestalt,0.16
gestate,0.06
gestation,0.27
gestational,0.06
gesticulate,0.14
gesture,7.43
get,4583.76
getaway,3.84
getter,0.04
getup,0.84
geyser,0.22
ghastly,2.08
ghat,0.06
ghee,0.1
gherkin,0.08
ghetto,5.53
ghost,36.59
ghostlike,0.02
ghostly,0.98
ghostwrite,0.02
ghostwriter,0.06
ghoul,1.02
ghoulish,0.24
giant,27.06
giantess,0.06
gibber,0.04
gibberish,1.86
gibbet,0.04
gibe,0.04
giblet,0.1
giddiness,0.08
giddy,1.78
gift,64.51
gifted,4.49
gig,11.2
gigabyte,0.02
gigahertz,0.16
gigantic,3.73
gigantism,0.04
giggle,1.71
giggler,0.08
gigolo,1.63
gild,0.08
gilded,0.69
gill,1.71
gilt,0.18
gimcrack,0.02
gimlet,0.16
gimmick,1.08
gimmicky,0.08
gimp,0.94
gimpy,0.37
gin,11.27
ginger,6.41
gingerbread,0.65
gingerroot,0.02
gingersnap,0.02
gingham,0.18
gingivitis,0.2
gink,0.1
ginkgo,0.18
ginseng,0.39
gipsy,0.16
giraffe,1.49
gird,0.14
girder,0.39
girdle,1.55
girl,557.12
girlfriend,76.1
girlhood,0.06
girlie,3.12
girlish,0.45
girlishness,0.02
girly,1.33
girth,0.43
gist,1.1
give,1167.82
giveaway,0.78
giver,1.16
gizmo,1.63
gizzard,0.45
glabrous,#N/A
glace,0.1
glacial,0.12
glaciated,0.02
glacier,0.75
glad,171.37
gladden,0.04
glade,0.39
gladiator,0.78
gladiola,0.02
gladiolus,0.04
gladness,0.31
gladsome,#N/A
glair,0.02
glam,0.33
glamorize,0.02
glamorous,2.96
glamour,3.12
glance,3.43
gland,1.51
glandular,0.25
glare,1.61
glary,0.02
glasnost,0.18
glass,60.71
glasses,33.12
glassful,0.06
glasshouse,0.02
glassine,0.02
glassmaking,0.04
glassware,0.14
glasswork,0.04
glassy,0.35
glaucoma,0.61
glaze,0.88
glazed,0.98
glazier,0.04
gleam,0.98
gleaming,0.71
glean,0.04
gleaner,0.04
glebe,#N/A
glee,1.14
gleeful,0.14
glen,7.18
glengarry,0.06
glib,0.8
glibness,0.06
glide,2.35
glider,0.69
glimmer,0.78
glimpse,3.35
glint,0.31
glissando,0.1
glisten,0.43
glitch,2.02
glitter,2.04
glitterati,0.04
glittering,0.31
glittery,0.12
glitz,0.12
glitzy,0.1
gloaming,0.08
gloat,1.57
gloater,0.06
glob,0.12
global,6.29
globalization,0.27
globe,5.22
globetrotter,0.16
globetrotting,0.02
globular,0.12
globule,0.04
globulin,0.1
glockenspiel,0.18
glom,0.1
gloom,1.16
glooming,0.04
gloomy,2.41
glop,0.04
gloppy,0.02
glorification,0.06
glorified,1.22
glorify,0.37
glorious,9.29
glory,21.49
gloss,1.45
glossary,0.04
glossless,0.02
glossy,0.47
glottal,0.02
glottis,0.02
glove,10.1
gloved,0.16
glow,5.75
glowworm,0.04
glucose,1.43
glue,5.88
gluey,0.06
glum,1.02
gluon,0.06
glut,0.14
glutamate,0.1
glutathione,0.02
gluten,0.16
gluteus,0.14
glutinous,0.02
glutton,0.61
gluttonous,0.12
gluttony,0.35
glycerin,0.14
glycerine,0.04
glycerol,0.04
glycogen,0.02
glycol,0.1
glycoside,0.06
glyph,0.1
gnarl,#N/A
gnarled,0.06
gnarly,1.06
gnash,0.1
gnat,0.43
gnaw,0.37
gnocchi,0.18
gnome,0.63
gnu,0.8
go,3793.04
goad,0.14
goal,16.75
goalie,1.43
goalkeeper,0.31
goalkeeping,0.02
goalpost,0.25
goaltender,0.1
goaltending,0.02
goanna,0.06
goat,10.53
goatee,1.06
goateed,0.06
goatherd,0.16
goatskin,0.06
gob,11.14
gobbet,0.02
gobble,2.35
gobbledygook,0.37
gobbler,0.31
goblet,0.37
goblin,0.94
gobstopper,0.02
goby,0.04
god,903.16
godchild,0.04
goddamn,114.02
goddamned,4.88
goddaughter,0.29
goddess,8.76
godfather,5.45
godforsaken,1.47
godhead,0.06
godhood,0.12
godless,0.82
godlessness,0.1
godlike,0.41
godliness,0.33
godly,0.29
godmother,1.61
godparent,0.08
godsend,0.88
godson,0.94
gofer,0.31
goggle,0.53
goggles,2.1
going,2123.29
goiter,0.2
gokart,#N/A
gold,78.94
goldbeater,#N/A
goldbrick,0.18
goldbricker,0.02
golden,23.27
goldenrod,0.12
goldenseal,0.02
goldfish,3.04
goldmine,0.27
goldsmith,0.33
golem,0.27
golf,25.53
golfer,1.1
golfing,1.55
golliwog,0.04
golly,5.16
gonad,0.22
gondola,0.73
gondolier,0.18
goner,1.53
gong,2.43
gonging,0.02
gonna,1996.16
gonorrhea,0.59
goo,2.14
goober,1.47
good,2610.14
goodbye,116.51
goodhearted,0.06
goodie,0.49
goodish,0.06
goodly,0.37
goodness,32.45
goods,12.31
goodwill,3.27
goody,3.55
gooey,0.76
goof,2.22
goofball,0.55
goofiness,0.04
goofy,5.22
googol,0.06
googolplex,0.02
gook,1.2
goon,2.27
gooney,0.16
goop,0.69
goopy,0.1
goose,13.04
gooseberry,0.27
gooseflesh,0.06
gooseneck,0.02
gopher,1.41
gore,1.08
