numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,truegraphll,truegraphll_prior,truegraphll_irt,truegraphll_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_uinvite_irt,time_uinvite_irt,bestgraph_uinvite_irt,hit_uinvite_irt,miss_uinvite_irt,fa_uinvite_irt,cr_uinvite_irt,ll_uinvite_irt,cost_uinvite_prior,time_uinvite_prior,bestgraph_uinvite_prior,hit_uinvite_prior,miss_uinvite_prior,fa_uinvite_prior,cr_uinvite_prior,ll_uinvite_prior,cost_uinvite_irt_prior,time_uinvite_irt_prior,bestgraph_uinvite_irt_prior,hit_uinvite_irt_prior,miss_uinvite_irt_prior,fa_uinvite_irt_prior,cr_uinvite_irt_prior,ll_uinvite_irt_prior
6,0.3,steyvers,10,30,0.7,0,stationary,17,stationary,gamma,0.9,0.909090909,20,97,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_ABEaB`ADaBDEF_ACaC_@DF`BEL`CKbDbDEI_AJ_ACF_EIbDEP_CFRaFS`DJKU_DQbETaTWaBTjUWZ,-709.1315022,-721.6291588,-687.6067357,-696.7598854,112,00:00.0,>>sparse6<<:]_`_@A`A`ABC_@ACD_@ABCD`ABC`BDE_ABDEFG_ACDEHaCFHJ_@BDFHJ`BDEGL`CKaBDFKLMN_@DEFGHIO_@ABHJKMaBCFHJMO_@DEILM`BDEHIMPS_@BCDFJPQRaEFHIMU_@ACEFGHJKMNU_DNOQRS_BCEIJMNOPST_ABTUVW_ABEGHIKMOTZdJKMOUWZ,87,10,102,236,-727.0231774,42,02:51.7,>>sparse6<<:]_`_@A`AaB_ADaBC`BaDaBDEF_CEaC_FJ`BEL`bDKLdGHI_BaCFJ_EIbDEP_@CFRaF`JKMU_DNQbEaWbEGHTjUWZ,71,26,16,322,-671.4556262,44,09:21.1,>>sparse6<<:]_`_@A`A`AB_AaBC`BaDaBDEFcEaC_DF`BEL`KbDKLdGHI_BaCFJ_EIbDEHP_@CFJaF`JKM_DQbEaWbEGHTuWZ,69,28,16,322,-654.8122169,61,05:31.3,>>sparse6<<:]a?@a`AB`BC_ABaDEhABCD_AE`DEGaG`ABEIaC_JKcDILbEKMN`FMPbDHLdKLPbDHORbDR`AFHO`DESbOU`DGW_@DIKQ_EGT_AEG,73,37,24,301,-682.1233964,59,12:36.7,>>sparse6<<:]a?@a`AB`BC_ABaDE`aBCD_AEdEGaG`ABEHIc_JKcDILbEKMN`FMPbDHLdKLPbCHORbDR`ACFHO`DESbOU`DGW_@DIKQ_EGT_AEJM,75,35,24,301,-664.9529909
6,0.3,steyvers,10,30,0.7,0,stationary,17,stationary,gamma,0.9,0.909090909,20,110,8,8,>>sparse6<<:]__@_@A_@AB_@ABC`AC_@ACDbCD`ABFGbFGH`DFbDEF_@DEFH_@DF`BCDG_@BGaB`ACKM_@BCPkLNbFLORfLOcP`AEFNaORTcPaBEJLM`DFR_FH,-707.5146809,-717.9538338,-684.5099547,-697.6362052,109,00:00.0,>>sparse6<<:]a?_A`AB_@AC_@ABCD_@ACDE_ABDF`ABCDFGbFGHdFG`BDEFGJ_@ACDEFHJK_@ADFL_@CDFGIJL_BCDGHIJKaJN_@ABCEFHKMNPbCELNOPQdEFJKLN`BCFGHLMOPR`FGHO_ACGPR_@AEFGHKLMSaBOQRSTUaBCGHKNPQVXaBDEFHJLMT`CDFGJKNQR_CDFHIL,96,14,95,230,-723.8085921,49,03:16.9,>>sparse6<<:]a?a`AB_@C`C_@AD_BaBDFbFGHddEFGJ`DEF_@`DG_BHaN`CEKMbCPQkLNbCFLORfOaGP`AEFrTcNPbDEJLM`DR_H,74,36,13,312,-669.0858,44,10:46.5,>>sparse6<<:]a?a_@AB_@C`C_@AD_BaBDFbFGHddEFGJ`DEF_@`CDG_BHa`ACEFKMbCPeKLNbCFLORfOaGP`AEFoRTcNPbDEJLM`DFR_H,79,31,13,312,-654.0563495,48,03:08.8,>>sparse6<<:]b?@A_@AB_@AB_BC`ABC_C_AE_BEcbIJ`DGH_EFJ`AaE`HKLaBNO_CGN`AQhMNOQ_@AOQ`BDJKRaCDER`BFKSbDV_CG`DKV`FQX,80,31,17,307,-683.5168863,46,07:21.8,>>sparse6<<:]b?@A_@AB_@AB_@BC`ABC_C_AE_BEcbIJ`DGH_EFJ`ADaE`HKLaBO_CGN`AQhMNOQ_@AOQ`BDJKRaCDE`BFKSbDVcG`DKVY`FQX,81,30,16,308,-669.6898566
6,0.3,steyvers,10,30,0.7,0,stationary,17,stationary,gamma,0.9,0.909090909,20,102,9,9,>>sparse6<<:]__@_@A_@AB_@ABCaCD`CDEbE`ABCaCEH_@CDE_@E`CEJ`ACDGcFM`ABFJdFINaCE`FJbOcDHOR_DGHSfIdJOfJT`DHSaCGOjLWX`CL,-711.1766957,-692.9836594,-686.9901428,-669.9277533,108,00:00.0,>>sparse6<<:]a?@_@A_AB_@ABC_@ACD_@ABDbE_@ABGaCDEFH_CDEFH_@BDEIJ_@BCEFHJK_@ACDGJL`FK`ABDFGJKLMcDEFGIMNaCDEHMaEFJMOP_HJMOaBCDHIKOQR_DHPS`AFINST`ABCDJSUfGJRTW`BCDGHIMQSUX_BCEGIKMNOPQRTUWjLWX`ACDEFLNQSW,89,13,95,238,-718.0568759,55,02:59.5,>>sparse6<<:]a?@_@aB_@BaCD`ADbE_@ABaCDE_DE_DJ`CEJ`ACGJf`ABFJcFNaCDEeFJocHIKORdHPSfINcDSrT`GHMSX_BCGKMOjLWX`CFLS,72,30,25,308,-669.0747548,50,08:22.6,>>sparse6<<:]a?@_@_AB`BaCD`ADbE_@ABaCDEH_CDE_DJ`CEJ`ACGJf`ABFJdFNaCDEfJM_OcHIKORdHSfINcDUrT`GHMSU_BCGKMOjLWX`CFL,75,27,23,310,-653.5021453,38,03:55.7,>>sparse6<<:]a?_@A_@B_@ABa_BC`ADEaFcDFHaDEIiJ`BCIaDgJK_N`ADgJeGbLPuDGaHKLThILTcS`GRdESVaDKOQS_BCFS,76,31,7,321,-651.2192742,36,10:38.9,>>sparse6<<:]a?`A_@BaB`A_BC`ADEaFcDFHaDEIiJbCDIaDgJK_N`ABDgJeG_@BILuDGaHKLThILT_CS`GRdESVaDKOQS_BCFS,78,29,7,321,-635.5107504
6,0.3,steyvers,10,30,0.7,0,stationary,17,stationary,gamma,0.9,0.909090909,20,102,10,10,>>sparse6<<:]__@_@A_@AB_@ABC`ABCD`ACD_ABC`EbDG_AEFcDG`EGJ`JbCDEcK_BDE_@CDdKOdGKbDG_AM_@CEkO`ADNQ`DENS`QXfKNQY`AFMVZ,-682.69973,-708.6603536,-660.7256058,-686.0476285,92,00:00.0,>>sparse6<<:]__@`_@A`BC`ABCD`AD_ABDF`AEaBCDG_ABDEFGbCDFG`CEFGHIJ`GL`BDEIJKbCEKL_@ABCDEIN_@ACDFIKMOaDIKOaDFGKN_BCDFG_ABEMQR_@BCEFLMNPSTU_KO`ACDFNOQ`ADEFIKLNSTVW`CJLOQVX_CFKNPQVY`ABCEFHKLMVXZ,93,9,83,250,-707.7293397,40,02:48.5,>>sparse6<<:]__@`_@Ac`ABCDaD_ABD`EbDG_AEFbCD`EGHIl`BDEcK_BDEN`CDFdKOdGKN_BCDG_AM_BCEkO`ACF`DSV`QX_FNQY`AFHMVZ,79,23,17,316,-658.8211842,30,07:46.6,>>sparse6<<:]__@`_@Ac`ABCDaCD_ABD`EbDG_AEFbCD`EGIl`BDEcK_BDE_@CDdKOdGK_BCDG_AM_BCEkO`AC`DNS`QXcFNQY`AFMVZ,82,20,10,323,-641.8685791,50,02:50.7,>>sparse6<<:]a?`A`ABc_@CD`Ce_AFcDE`CeHcFK_@H`ACH_FGK_ACDcLgPaBDKRaKNbFJLR_DPaCJ_CDHMeKOW`ESbRV`ABCY,67,32,18,318,-674.6317268,39,12:37.3,>>sparse6<<:]a?`A`ABc_@CD`C`E_ABFcDE`CeHcFHK_@H`CHK_GHK_ACDcL`PaBDKRaKNbFJR_ADPaCJ_CDHMaEKO`CESaRUV`ABCY,75,24,15,321,-659.814676
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,104,1,1,>>sparse6<<:]__@_@A_@AB_@ABC`ABD_BDbDaBDE`AD_DEI`I`AEbCEGIcEIM`ABM`IM_CHI_IQaFGM_CDEO_BDGH`BCM`KPQ`AHLSqUXpWaDGHU`CEO,-738.2751478,-750.4927282,-712.9498766,-727.3381075,106,00:00.0,>>sparse6<<:]a?@_@_@A_@BC`BCD_ABD`BDEaBCDEF`ACD_@ACDEI_@EI`ACDFK_ABEGHIbDEGHIKLM_@ABEIMN`EIKM_ACIKPbCIPQaFILMNO_BCDEGLNOQS_@ABDGHR`ABCIKLMQSU_@ACFJKPQV`ACHJKLSUVaCDILQTUVXeIPQRSTW_@ABDEGHOPUY`CEFJKORTX[,93,11,95,236,-769.3925101,33,04:18.1,>>sparse6<<:]a?_@_@A_@B`B_BDbDEaBDE`AD_@CE`I`AaBEIeIM`ABM`IMaCIiQaFM_BCDEO_BDHR`BCM`CKPQ`AHLSVqUXpRW_ADGUcEFO,83,21,12,319,-707.757545,33,09:41.2,>>sparse6<<:]a?_@_@A_@B`B_BDbDEaBDE`AD_@CE`I`AaBEGIeIM`ABEM`IMaCIcIQaFM_BCDEO_BDH`BCM`CKPQ`AHLSVqUXpRW_ADGUcEFO,84,20,13,318,-688.1022221,49,04:48.8,>>sparse6<<:]_b?@`AB`A_@BCdbCEe`BH`aEF`BCF`EGaFGK_H_AGHJKNaCDH_ANbCIL_BDF_FGaCEHIgJMTaDOP_FKOX_AKP_JOUbEL,73,31,18,313,-713.1649694,41,12:25.9,>>sparse6<<:]_`_@`AB`AB_@BCaDbCE``BHe_AEF`BCF`EGaG_H_AGHJKNaCDH_ANbCIL_BF_FGaCEHIgJMTaDOP_FOX_JKP_JOUbEL,77,27,14,317,-696.2231473
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,111,2,2,>>sparse6<<:]__@_@A_@AB_@ABC`ABCaCE_@ACE_@AC`CDEGH_BCDaCEI_CFIeFaEIK_EHIJcHL_CIbCDQaENeFIPQaCIOSgHJLOeHJObCDV_DG`ACDReFHSiV[,-759.7271861,-752.1080289,-731.9425071,-731.3985787,101,00:00.1,>>sparse6<<:]__@`A_AB_@ABC_@ABCaCE_@DEF_@ABC_@ABCDEFG_BCDGaBCDEFGHI_@CFIKeFJ_@ABCEHIK_AEFGHIJN_@CGHJL_CEIJL`BCDEIMQaCEHKNeFIJMNPQ_ACEGHKOPQS_BCEHJLO`AEGJKOSTV_@ABCDEGHJLSV_ADGRS_@ADFLRSUWXbCEFGHIKNPShIOQSV,101,10,91,233,-771.5936885,41,03:02.3,>>sparse6<<:]_``_A_@BC`BCaE_@F_@ABC`CDE_BCDGaCEI`CFIeFeIKeHJNcHL_CIbCDQcNeFINPQaCHOQShJLO`EJO`BDSV_ADG`ADRXfHKSiV,85,26,15,309,-721.5145578,33,07:15.7,>>sparse6<<:]_``_AB_@B`BCaCE_@E_@AC_@CDEG_BCDGaCEI`CFIeFeIKeHIJcHL_CIbCDQcKNeFINPQaCHOQShJLOaEJO`BCDV_ADG`ADRXeFHKSiV,91,20,13,311,-699.8562745,45,32:28.0,>>sparse6<<:]a?@_@A_`AB_CcbF`AGaBDFbCDaCG_@AKaBDJaCFIJLcHLeHIObDJN`CD_IJbNPeHIPTcDNPT_DELk_@AaCHKLNbDLmQVX,75,28,17,315,-715.4398799,45,10:44.4,>>sparse6<<:]__@_@A_`AB_Cc`BF`ACGaBDFaBCDaG_@AKaBCDaCFIJKLcHKLeHIO`BDJN`CDM_IJbNPeHIPTcDMNPT_BDELkN_@ALaCHIKLNbDLmQVX,81,22,23,309,-699.7459954
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,86,3,3,>>sparse6<<:]__@_@A_@AB_@ABCd_@ABbD`CDF_CDbDHd`BCFHdKb`FI_@IcDP_@AB`ABRcOPcDQubDG`HJdEJK`CFLbFLOZaR,-673.743782,-770.5393984,-656.5079739,-740.2407367,97,00:00.0,>>sparse6<<:]a?@_@A_@AB_@Ad_@ABC_@ABDE_@CF_@ABCD_BCDFGHI`DH`ABCFGHdK_BDGL_@ABCFIL_@BEHIL_CDEKLNP_@AB`ABCIJQRcOPQcDGHIPQSbCU_BDFGJKNPQV_@BFHIJOQUWdEJKLMU`ABCDFHLOPQSTUVY`ABDFJLMNOSWXZ_@ADGQR,82,4,93,256,-739.4946743,23,03:25.0,>>sparse6<<:]a@`_@AB_Ad_@ABbDcF_CdH``BCFHdKgL`I_@HIcDP_@AB`ABRcOPcDQu_BDG_@HJdEJK`ACFLOaBFLOZaR,72,14,9,340,-661.7602533,19,32:37.2,>>sparse6<<:]__@`_@AB_Ad`ABbD_CF_CbDHd`BCFHdKgL`I_@HIcDP_@AB`ABRcOPcDQubDG`BHJdEJK`ACFLOaBFLOZaR,75,11,8,341,-643.6638692,40,33:09.0,>>sparse6<<:]a@_A`B_@AC`ABC_B`BCDE_CDaBCF_ADH_ACFJ_cIJ_ADGLdFMNbCDEGaBDINaBCDI`ABPaEPS_BGIgMPaNOQfIOQT`OQTePS`OSZaDEIQ,89,25,15,306,-742.8349406,39,01:52.1,>>sparse6<<:]a@_A`B_@ABC`ABC_B`BCDE_CDaBCF_ADH_ACFHJ_cIJ_ADGLdFNcDEGMOaBDINbCDIO`ABPaEPQS_BGIgMPaNOQfIOQT`OQTePS`OSZaCDEQ,91,23,16,305,-717.1279579
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,102,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_AC_CEaBD_@C_@C`HIaBGaK`BDGkLaBCaCGKL_@FH_CDOaCDLbCDS_@CJ_@BDFaBGP`HJU_JXbGPW`BCJ_BGRSV,-717.8213566,-726.3633425,-697.7214719,-705.3987711,97,00:00.0,>>sparse6<<:]_`_@A_@B_@AC_@AC_@CE_@ABDE_@ABCDE_@ACDFH_@BEHI`ABCGHJaBCIK_@ABDGIkLaCFHI_ABCEGKLNO_@BFH_ABCMO_ACDLQRbCDGLMOPS_@DEJMR_@BDFGHMQUaBDGKMOST`FHJMU_GJKRUXaBDGNOPVWX`BCDHIJMORTV_BCEGKMORSVWXY[,95,7,90,243,-759.2449311,39,02:59.8,>>sparse6<<:]_b@A_B`A_AC_E`ABD_@C_@hIaBCGJaK`BDIkaaCGL`FH_OcDLRbDS_@DJ_@BDFaB`HJU_JbGPWbJMRVbORSV,73,29,10,323,-694.1043632,27,08:24.7,>>sparse6<<:]_b@A_B_@A_AC_EaBD_@C_@hIaBCGJaK`BDGIkaCaCGL`FH_COaCDLbDS_@DJ_@BDFaBG`HJU_JXbGPW`BCJVbCORSV,82,20,7,326,-678.654778,34,02:31.5,>>sparse6<<:]_``A_`ABC_ADbD`ACb_@_AEGaD`AGdFJdE_AL`EOfIN_BCFHbCFRnS_DENhRdEIU_@GLO_CE_MOV_@KP_JK,72,23,11,329,-693.6079344,32,11:58.9,>>sparse6<<:]_`a_`ABC_ADbD`BCb_@_AEGaD`AG`DFJdE_AD`EOfIN_BCFHbCFRnS_DENhRdEIU_@GLO_E_FO_@KP_JK,72,23,9,331,-677.2774579
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,102,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`BCDaB`BFbFG_@BDEbD`BFGfG`FGKbKL`BDIbFKMNbFPaI_@CO_@FKN_ABC`ANOU`FKaUfLN_CKOTfGNY_DFGIJ,-733.9051489,-734.9846082,-712.9803086,-709.7783002,108,00:00.0,>>sparse6<<:]__@_@A_@A_BC_@ABCDbE_@BCEF_ABDFG_@ABCDEG`ABCD_@DFHIJ_FGJbFGHIJKL`BIJM`CDEIJKMbDEFHKMNaBFJP_ACEIL_@ACIJMNO_@ACFGHKLMNR_ACDEQ`ABFIKLNOU`FKLMOPQT`ACTUfJLMNV_CDKNOSTVbFGHNPY_@ACDFGHIJKLMPSTWZ[,91,11,97,236,-765.7522978,39,02:48.8,>>sparse6<<:]a?@_@A`A_BCbCDb`BbFGbDE`BD_HfGfKb`DIMbFKMNbPaI`ACO_@AFKN_AC`AINU`FKTaCfJLN_CKOTfGN_@DFGK,75,27,12,321,-701.8287815,39,07:05.3,>>sparse6<<:]a?@_@A_@A_BC`BCDb`BFbFG`BDE`DfHfGfK`BJM`DIKbFKMNbPaI_@CO_@AFKN_ACaBINU`FKTaCfJLNcKOSTbNY_DFGIK,78,24,15,318,-688.1110923,43,03:43.5,>>sparse6<<:]__@`A_@_AbDbCDc_@`BDF_BCIeIdE`F_ABDFKcFIaDOcNbIQ`ADEaCNcORcJLNfJNV`FIQbCGOU_@DEMdLMZtW,75,32,11,317,-699.0038001,36,14:26.7,>>sparse6<<:]__@`A_@_ABCbDbCDc_`BF_CDHIbEIdE`F_ABDFKcFIaBOcNbIQ`ADEaCNcORbLNfJNV`FINQbCGOU_@DEMSbDLZtW,80,27,9,319,-681.8045136
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,111,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_AD`ABD`ACD_BCDG_CDH`CDEH_AHI`CDE`AG_ABMmN`DGH`BILaCDM_@BDH_AH`MNRcINST_CPQS`DELcDHR`DGH_DSXZaCD,-757.1408701,-749.5931188,-727.8304634,-727.8482171,112,00:00.0,>>sparse6<<:]a?_@`AB_@ABC_AC`ABD_@ABCDE`BCDFG_CHcDEFGH_@AHIJ`BCDEJ`ABEG_@AKM_FMN_@BDGHIKL`ABCHIJKLOaCDEFM_@BCDHK_@AFGHIKMOQRS_@DEFMNRTbIJNQSU_CGJLPQS`BCDEGJLSU`CDHJKNPQSUX_@ABCEGHKOPRSTU_ADEJKPSTXYZ_ABCFKMPRY[,97,14,98,226,-778.494287,49,03:07.1,>>sparse6<<:]b?@`aBC_AC`ABDaBCD`BD_CHdE_HbCDE`AG_MmN_DGK`IJLaCDM_@BH_@HS`NRiNQS_CPQS`DELcDHJU_@GH_DSXZaCKR,77,34,15,309,-718.5967796,43,08:13.5,>>sparse6<<:]b?@`_@ABC_AC`ABD`ABCD`BDG_CHbCDE_HbCDE`AG_MmN_DGH`BILaCDM`BCH_@HS`NRbINS_CPQS`DELcDHU`EGH_DSXZ_ACKR,83,28,15,309,-698.4887397,47,03:29.0,>>sparse6<<:]__@_A_AB_@AC`BD``BfaCFH``ACDIbKbHKL_DGJeH`DEF_DGJNbEFO_NbJKPbDHIdU_BCScIaCEHORbCPRYaCIJRfJWZ,69,24,23,319,-718.6660407,41,12:08.8,>>sparse6<<:]__@_A_AB_@ABC`BD``BfaCFH``ACIbKbHKL_DGJeH`DEF_DGJNbEFO_NbJKPbDHIdU_BCcIaCHORbCPRYaCIJRbFJW,71,22,19,323,-705.5122341
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,102,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_ABDaDbDaD`ABCD_BCD_BCIJaDEbCDJ_DEcEFILjMO_@GKjMdIQ`AEGK`DLbCMPR`BD_ADFITeI_@GKQSdLOdQS,-738.9099487,-750.2577106,-715.0359576,-727.4334544,110,00:00.0,>>sparse6<<:]__@_@A`AB_ABC_ABD`ABE`BCDaDF`ABDFG_ABCDFG`BCGIJaBDEGHJ_ABCDGIJKL_DEIKM_CEFGIL`JMO`BDGK_IJKN_CEFGIQ`ABEGKLQ_@ACDHLRT_@BCKMPQR`BCDEFHIJKOPRTU_ABDFHIKNQTUV_ABDEIU_@BGJQSTUWX_CIJKLMOPQTWXY`DGNQSX[,92,10,100,233,-771.2719224,41,02:50.3,>>sparse6<<:]__@_@A`B_ABCaB`A`BaDbDbCDGbCIJaDEbCJ_EIeFILjMO`BGKiiQ`AE`ADLbCMPR`CDHKR_ADFI_EI_@GQS_CJOdQS,76,26,15,318,-701.0285301,38,09:22.3,>>sparse6<<:]__@_@A`AB_ABaBDaB`BaDaBDbCDGbCJaDEbCJK_DEeFILjMO`BGK_iQ`AE_@CDLbCMPR`CDIKR_ADFI_EI_@GQScJLOdQS,79,23,15,318,-682.476301,38,05:25.6,>>sparse6<<:]a?_@A`AB`ABC_@CaEcDF_D_CEH`CGHaC_ADHKgKLbCEHJKbENcIJ_@CO_ADGJO_ACEJiP`FRgJMcEI`DHIRU_ARaU_MR`CD[,80,23,15,317,-723.7016576,31,10:31.0,>>sparse6<<:]___@A`AB`ABC_@BCaE_CD_@D_CEH`CGHaC_ADKgKLbCEGHJKbDENcIJ_@CD_ADGHJO_ACEJiP`FRgJMcEI`DHIU_@ARcU_MR`CD[,86,17,14,318,-710.0855809
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,106,8,8,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_ABD_CDE_ADFbDEFHdE_AIbDE_@A`DI_BFHbDEIKNbDEKP_EGLP_DFIdEGdGT_FOdLR`AHQ_CGaJNPQTrW_BDSV,-735.9736999,-742.2620321,-713.1011262,-721.223752,102,00:00.0,>>sparse6<<:]a@`A_@AB`AB`AD_ABDE_CDE_ADF_@ABDEFGH_ADEFG_@ABI`CDEH_@AEFGK`ABDF_ABCFHIJLbDEFIKN_ADEHJKNPaBEHLPQ_BCDFHIKNP_BCDEGJLMPcDGT_@DEFGLNORSaBDFLR_@ABCHINQU_ABCGLQRUVXaBEJLNPQTUXqRTW_@BCDLMNOSVXYZ,95,11,91,238,-764.7233546,48,03:50.1,>>sparse6<<:]a@`_@eAD_ABD_CDE_AFaBDFHdEih_@AK`BD_BCFHbDEIKkeLPQ_BDFIKdEGLt_FLOfLR`ACHQbCGaNPQTw_@BDSV,72,34,14,315,-700.8230971,39,11:04.9,>>sparse6<<:]a@`A_@b`AD_ABD_CDE_AFaBDEFHdE_IeH_@AK`BD_BCFHbDEIKaDJKaELP_DFIcDEGLgT_DFOdLR`ACHQbCGaNPQTw_@BDSV,81,25,14,315,-684.9661647,41,04:10.4,>>sparse6<<:]a@`aB_@ABaBC_@A`BD_@ADaBEGH`BI_ADFI_BDGbH_BJeGNeGIJ_CFKcFGaFIP`AFKR`ADQhIaHKTjNO`FQSUkQR_CPQSgHPRV,80,24,17,314,-709.0365518,40,09:59.0,>>sparse6<<:]a@_@a_@ABaBC_@A`BD_@ABaBDEGH`BI_ACDF_BDHbH_BJeGNeHIJ_CFKcFGaFIPQ`AFKR`ADQhIRaHKTjNO`FQSUkQR_BCQgHPV,81,23,17,314,-693.8779767
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,105,9,9,>>sparse6<<:]__@_@A_@AB_@ABC_@BC_AD_@B_@CD_@CE_ABFH_EH_BC_@I_BCLaCF_DF`ADEL_@CI`HMQ_ACFH_DFJO_BCPQ`BGTcFKT`AMWmQSbQqSZ,-728.0813754,-714.6083333,-704.4114897,-696.7373342,106,00:00.1,>>sparse6<<:]__@a_@AB_@ABC_@ABCD_ABCD_@ABDE_@BCDF_@CEFHaBDFHI_EHJ_BI_@BCEIJKL`ABCDKL_ADH_@BCDEFGHJKcDEJLNOP_@AEHIJNOP`CDHIMPQ_ACDFHJLOPS_DFJNO_ABFGJPQRTU`ABCDGHLORTaBCDFJKPQRTUV`ABGMQRWmS`ABELQVeMQSZ[,93,12,94,236,-761.5485568,39,02:52.4,>>sparse6<<:]a@a_@B_@AC`CaD_@B_@CD_EaBFH_EH_B_@IbCLabDFeLN`HIhMQaCFHLO_DFJO_BJPQ`BGTaFKT`MWmlQqZ,74,31,8,322,-692.7828594,36,11:23.1,>>sparse6<<:]a@a_@AB_@AC`BCaD_@B_@CD_EaBFH_EH_B_@IbCLabDFHeJLN_@IhMQaCFHLO_DFJO_ABJPQ`BGTcFKRT`MWmqVqSZ,79,26,10,320,-677.4445577,34,05:43.5,>>sparse6<<:]_`_@A`AB_@B_@`BC_BF`BFG_@F`IaCDaBCDJaCfGaMaE_BJbCGIlPdMpoT`CLPScIKdLaCJObDMSW_E,67,22,12,334,-685.0093234,27,13:08.1,>>sparse6<<:]_`_@A`AB_@B_B`BC_@BF`BF_@F`AI`ADaBCDJaCDfGaMaEbGJbCGIlPdMpoT`CLPScIKlSaCJObDSW_E,71,18,9,337,-676.5686946
6,0.3,steyvers,10,30,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,114,10,10,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_CDcDEF_BD`BCFH_@ABDG`BDE`GK_CJK`KL_@HJM`ADFJ`CFHI`O_IJLP`CH`CFJMS_ACNR_PU`JR`GLbFHJW_AMOSZbMUX,-745.2861061,-749.8746162,-720.8347114,-724.5078171,99,00:00.0,>>sparse6<<:]a?_@_@AB_@ABC_@AD_ABCDEbCEF_ABFaBCDEFH_@ABCDFG`BDE_@DGK_BCDGJKL_@BEGKL_@AEGHJM`ADFIN`BFHIJMO_@BHLO_BDFIJLMP`BCHIKLPQ`BCFGJMOS`ABCENQRTU_EJPSUbJMORT_@GLNRSVXbCDHJPSTW_ABFGHMOSVWXZ_@ABCEJMOQTX,102,12,87,234,-771.2368344,37,04:16.6,>>sparse6<<:]a?_@_@B`ABC_@AD_ACcEF_BbCH_@ABG`BE`GK_DJK`KL_AHM`ADF`FHI`O_DIJL`BCH`CJMS`ANR_JPUjOR`GLhJW_AMOSVZcEMX,88,26,11,310,-716.360531,31,12:44.5,>>sparse6<<:]a?_@_@B`ABC_@AD_ACcEF_BbCFH_@ABG`BE`GK_CDJK`KL_AHJM`ADF`BFHI`O_DIJLP`CH`CJMS`ANR_JPUjOR`GLhJW_AMOSVZbEMX,93,21,10,311,-698.8212298,36,04:17.2,>>sparse6<<:]a?@`A_@AB_@BC_Db_ABaBCbEFk?BCEcJ`CDEI`BGHM_HJnOaCJNaCEG`GJ_BEKbEKbEKTU_EJO`DHOeKT_@DFP_AHIKRbUV,79,22,14,320,-722.625196,36,12:43.9,>>sparse6<<:]a?@`A_@AB_@C_BDb_ABaBCbEFc_BCEj`CDEI`BGM_HJlNOaCJLNaCEH`GJ_BDEKbEKbEKTU_EJO_@DOeKT_@DFP_AHIKRbUV,80,21,15,319,-704.8262292
